"","speaker_role","word","target_child_age_months","speech_act","count","total","rel_freq","ppt"
"1115","Mother","other",34,"question",130455,132598,0.983838368602845,983.838368602845
"1116","Mother","other",35,"declarative",170096,174159,0.976670743401145,976.670743401145
"1117","Mother","other",35,"imperative",1653,1679,0.984514592019059,984.514592019059
"1118","Mother","other",35,"other",7152,7542,0.948289578361177,948.289578361177
"1119","Mother","other",35,"question",107145,108960,0.983342511013216,983.342511013216
"1120","Mother","other",36,"declarative",270120,276427,0.977183849623951,977.183849623951
"1121","Mother","other",36,"imperative",2006,2034,0.986234021632252,986.234021632252
"1122","Mother","other",36,"other",13208,13867,0.952477103915771,952.477103915771
"1123","Mother","other",36,"question",175491,178519,0.983038220021398,983.038220021398
"1124","Mother","other",37,"declarative",126481,129652,0.975542220713911,975.542220713911
"1125","Mother","other",37,"imperative",721,733,0.983628922237381,983.628922237381
"1126","Mother","other",37,"other",6805,7101,0.958315730178848,958.315730178848
"1127","Mother","other",37,"question",75529,76924,0.981865217617389,981.865217617389
"1128","Mother","other",38,"declarative",79376,81173,0.977862097002698,977.862097002698
"1129","Mother","other",38,"imperative",735,748,0.982620320855615,982.620320855615
"1130","Mother","other",38,"other",4086,4258,0.959605448567402,959.605448567403
"1131","Mother","other",38,"question",43104,43814,0.983795133975442,983.795133975442
"1132","Mother","other",39,"declarative",79792,81587,0.9779989459105,977.9989459105
"1133","Mother","other",39,"imperative",805,814,0.988943488943489,988.943488943489
"1134","Mother","other",39,"other",4102,4349,0.943205334559669,943.205334559669
"1135","Mother","other",39,"question",46276,47092,0.982672216087658,982.672216087658
"1136","Mother","other",40,"declarative",58226,59442,0.97954308401467,979.54308401467
"1137","Mother","other",40,"imperative",623,628,0.99203821656051,992.038216560509
"1138","Mother","other",40,"other",3375,3514,0.960443938531588,960.443938531588
"1139","Mother","other",40,"question",27918,28343,0.985005115901634,985.005115901634
"1140","Mother","other",41,"declarative",41176,42094,0.978191666270727,978.191666270727
"1141","Mother","other",41,"imperative",419,422,0.992890995260663,992.890995260664
"1142","Mother","other",41,"other",1773,1876,0.945095948827292,945.095948827292
"1143","Mother","other",41,"question",19302,19624,0.983591520587036,983.591520587036
"1144","Mother","other",42,"declarative",42266,43449,0.972772676010955,972.772676010955
"1145","Mother","other",42,"imperative",845,863,0.979142526071842,979.142526071842
"1146","Mother","other",42,"other",2164,2270,0.953303964757709,953.303964757709
"1147","Mother","other",42,"question",21189,21595,0.981199351701783,981.199351701783
"1148","Mother","other",43,"declarative",41749,42750,0.976584795321637,976.584795321637
"1149","Mother","other",43,"imperative",1404,1414,0.992927864214993,992.927864214993
"1150","Mother","other",43,"other",3215,3350,0.959701492537313,959.701492537313
"1151","Mother","other",43,"question",21833,22200,0.983468468468468,983.468468468468
"1152","Mother","other",44,"declarative",48835,50004,0.97662187025038,976.62187025038
"1153","Mother","other",44,"imperative",1517,1552,0.977448453608247,977.448453608247
"1154","Mother","other",44,"other",3334,3506,0.95094124358243,950.94124358243
"1155","Mother","other",44,"question",25510,25977,0.982022558417061,982.022558417061
"1156","Mother","other",45,"declarative",64152,65781,0.975236010398139,975.236010398139
"1157","Mother","other",45,"imperative",3260,3308,0.985489721886336,985.489721886336
"1158","Mother","other",45,"other",4369,4598,0.950195737277077,950.195737277077
"1159","Mother","other",45,"question",33399,34073,0.980218941684031,980.218941684031
"1160","Mother","other",46,"declarative",52834,54291,0.973163139378534,973.163139378534
"1161","Mother","other",46,"imperative",1715,1749,0.980560320182962,980.560320182962
"1162","Mother","other",46,"other",3700,3886,0.952135872362326,952.135872362326
"1163","Mother","other",46,"question",24764,25240,0.981141045958796,981.141045958796
"1164","Mother","other",47,"declarative",43315,44610,0.970970634386909,970.970634386909
"1165","Mother","other",47,"imperative",870,887,0.980834272829763,980.834272829763
"1166","Mother","other",47,"other",3047,3246,0.938693776956254,938.693776956254
"1167","Mother","other",47,"question",19060,19466,0.979143121339772,979.143121339772
"1168","Mother","other",48,"declarative",58381,59904,0.974575988247863,974.575988247863
"1169","Mother","other",48,"imperative",2318,2343,0.989329918907384,989.329918907384
"1170","Mother","other",48,"other",3521,3747,0.939685081398452,939.685081398452
"1171","Mother","other",48,"question",24178,24657,0.980573467980695,980.573467980695
"1172","Mother","other",49,"declarative",43605,44749,0.974435182909115,974.435182909115
"1173","Mother","other",49,"imperative",514,526,0.977186311787072,977.186311787072
"1174","Mother","other",49,"other",2841,3013,0.942914039163624,942.914039163624
"1175","Mother","other",49,"question",20055,20401,0.983040047056517,983.040047056517
"1176","Mother","other",50,"declarative",41513,42448,0.977973049378063,977.973049378063
"1177","Mother","other",50,"imperative",759,773,0.981888745148771,981.888745148771
"1178","Mother","other",50,"other",3416,3572,0.956326987681971,956.326987681971
"1179","Mother","other",50,"question",19681,20003,0.983902414637804,983.902414637804
"1180","Mother","other",51,"declarative",41690,42822,0.973564989958433,973.564989958433
"1181","Mother","other",51,"imperative",774,783,0.988505747126437,988.505747126437
"1182","Mother","other",51,"other",2380,2485,0.957746478873239,957.746478873239
"1183","Mother","other",51,"question",18171,18475,0.983545331529093,983.545331529093
"1184","Mother","other",52,"declarative",29296,29971,0.977478228954656,977.478228954656
"1185","Mother","other",52,"imperative",652,655,0.995419847328244,995.419847328244
"1186","Mother","other",52,"other",2025,2158,0.938368860055607,938.368860055607
"1187","Mother","other",52,"question",16113,16384,0.98345947265625,983.45947265625
"1188","Mother","other",53,"declarative",36688,37652,0.974397110379263,974.397110379263
"1189","Mother","other",53,"imperative",1006,1020,0.986274509803922,986.274509803922
"1190","Mother","other",53,"other",2800,2943,0.951410125722052,951.410125722052
"1191","Mother","other",53,"question",19885,20297,0.979701433709415,979.701433709415
"1192","Mother","other",54,"declarative",39754,40746,0.975654051931478,975.654051931478
"1193","Mother","other",54,"imperative",1122,1149,0.976501305483029,976.501305483029
"1194","Mother","other",54,"other",1875,1981,0.946491670873296,946.491670873296
"1195","Mother","other",54,"question",16514,16849,0.980117514392546,980.117514392546
"1196","Mother","other",55,"declarative",35306,36225,0.974630779848171,974.630779848171
"1197","Mother","other",55,"imperative",922,939,0.981895633652822,981.895633652822
"1198","Mother","other",55,"other",1669,1753,0.952082144894467,952.082144894467
"1199","Mother","other",55,"question",15276,15578,0.98061368596739,980.61368596739
"1200","Mother","other",56,"declarative",32044,32754,0.978323258228003,978.323258228003
"1201","Mother","other",56,"imperative",814,827,0.984280532043531,984.280532043531
"1202","Mother","other",56,"other",1851,1926,0.961059190031153,961.059190031153
"1203","Mother","other",56,"question",16650,16964,0.981490214572035,981.490214572035
"1204","Mother","other",57,"declarative",166398,170250,0.977374449339207,977.374449339207
"1205","Mother","other",57,"imperative",4748,4826,0.983837546622462,983.837546622462
"1206","Mother","other",57,"other",12288,12780,0.96150234741784,961.50234741784
"1207","Mother","other",57,"question",66803,67993,0.982498198343947,982.498198343947
"1208","Mother","other",58,"declarative",31922,32774,0.97400378348691,974.00378348691
"1209","Mother","other",58,"imperative",524,538,0.973977695167286,973.977695167286
"1210","Mother","other",58,"other",1883,1971,0.955352612886859,955.352612886859
"1211","Mother","other",58,"question",14686,14986,0.979981315894835,979.981315894835
"1212","Mother","other",59,"declarative",40858,41951,0.97394579390241,973.94579390241
"1213","Mother","other",59,"imperative",869,888,0.978603603603604,978.603603603604
"1214","Mother","other",59,"other",2051,2139,0.958859280037401,958.859280037401
"1215","Mother","other",59,"question",17130,17451,0.98160563864535,981.60563864535
"1216","Mother","other",60,"declarative",15262,15610,0.977706598334401,977.706598334401
"1217","Mother","other",60,"imperative",464,471,0.985138004246285,985.138004246284
"1218","Mother","other",60,"other",1028,1081,0.950971322849214,950.971322849214
"1219","Mother","other",60,"question",7321,7443,0.983608759908639,983.608759908639
"1220","Mother","other",61,"declarative",6673,6839,0.975727445532973,975.727445532973
"1221","Mother","other",61,"imperative",410,417,0.983213429256595,983.213429256595
"1222","Mother","other",61,"other",334,352,0.948863636363636,948.863636363636
"1223","Mother","other",61,"question",2951,2994,0.98563794255177,985.63794255177
"1224","Mother","other",62,"declarative",8766,8952,0.979222520107239,979.222520107239
"1225","Mother","other",62,"imperative",150,154,0.974025974025974,974.025974025974
"1226","Mother","other",62,"other",512,539,0.949907235621521,949.907235621521
"1227","Mother","other",62,"question",3902,3970,0.982871536523929,982.871536523929
"1228","Mother","other",63,"declarative",8125,8304,0.978444123314065,978.444123314065
"1229","Mother","other",63,"imperative",362,368,0.983695652173913,983.695652173913
"1230","Mother","other",63,"other",216,222,0.972972972972973,972.972972972973
"1231","Mother","other",63,"question",4497,4595,0.97867247007617,978.67247007617
"1232","Mother","other",64,"declarative",11932,12224,0.976112565445026,976.112565445026
"1233","Mother","other",64,"imperative",535,545,0.981651376146789,981.651376146789
"1234","Mother","other",64,"other",386,405,0.953086419753086,953.086419753086
"1235","Mother","other",64,"question",4427,4482,0.98772869254797,987.72869254797
"1236","Mother","other",65,"declarative",8490,8673,0.978900034590107,978.900034590107
"1237","Mother","other",65,"imperative",353,360,0.980555555555556,980.555555555556
"1238","Mother","other",65,"other",317,337,0.940652818991098,940.652818991098
"1239","Mother","other",65,"question",3693,3764,0.981137088204038,981.137088204038
"1240","Mother","other",66,"declarative",14469,14720,0.982948369565217,982.948369565217
"1241","Mother","other",66,"imperative",1094,1114,0.982046678635548,982.046678635548
"1242","Mother","other",66,"other",748,783,0.955300127713921,955.300127713921
"1243","Mother","other",66,"question",6652,6743,0.986504523209254,986.504523209254
"1244","Mother","other",67,"declarative",20036,20486,0.97803377916626,978.03377916626
"1245","Mother","other",67,"imperative",1019,1042,0.977927063339731,977.927063339731
"1246","Mother","other",67,"other",874,907,0.96361631753032,963.61631753032
"1247","Mother","other",67,"question",7430,7554,0.983584855705586,983.584855705586
"1248","Mother","other",68,"declarative",10978,11246,0.97616930464165,976.16930464165
"1249","Mother","other",68,"imperative",772,790,0.977215189873418,977.215189873418
"1250","Mother","other",68,"other",349,368,0.948369565217391,948.369565217391
"1251","Mother","other",68,"question",3942,3994,0.986980470706059,986.980470706059
"1252","Mother","other",69,"declarative",15617,15956,0.978754073702682,978.754073702682
"1253","Mother","other",69,"imperative",752,767,0.980443285528031,980.443285528031
"1254","Mother","other",69,"other",726,760,0.955263157894737,955.263157894737
"1255","Mother","other",69,"question",5634,5707,0.987208691081128,987.208691081128
"1256","Mother","other",70,"declarative",9260,9459,0.978961835289143,978.961835289143
"1257","Mother","other",70,"imperative",533,546,0.976190476190476,976.190476190476
"1258","Mother","other",70,"other",425,442,0.961538461538462,961.538461538462
"1259","Mother","other",70,"question",3757,3813,0.985313401521112,985.313401521112
"1260","Mother","other",71,"declarative",7455,7627,0.97744853808837,977.44853808837
"1261","Mother","other",71,"imperative",331,337,0.982195845697329,982.195845697329
"1262","Mother","other",71,"other",521,539,0.966604823747681,966.604823747681
"1263","Mother","other",71,"question",3908,3962,0.986370519939424,986.370519939425
"1264","Target_Child","and",14,"declarative",1,5553,0.000180082838105529,0.180082838105529
"1265","Target_Child","and",15,"declarative",3,8180,0.000366748166259169,0.366748166259169
"1266","Target_Child","and",16,"declarative",5,11466,0.000436071864643293,0.436071864643293
"1267","Target_Child","and",17,"declarative",11,13579,0.000810074379556668,0.810074379556668
"1268","Target_Child","and",17,"other",3,944,0.00317796610169492,3.17796610169492
"1269","Target_Child","and",17,"question",4,865,0.0046242774566474,4.6242774566474
"1270","Target_Child","and",18,"declarative",54,22103,0.00244310727050627,2.44310727050627
"1271","Target_Child","and",18,"question",1,1433,0.000697836706210747,0.697836706210747
"1272","Target_Child","and",19,"declarative",37,26668,0.00138743062846858,1.38743062846858
"1273","Target_Child","and",19,"imperative",1,712,0.00140449438202247,1.40449438202247
"1274","Target_Child","and",19,"other",4,730,0.00547945205479452,5.47945205479452
"1275","Target_Child","and",19,"question",1,2164,0.000462107208872458,0.462107208872458
"1276","Target_Child","and",20,"declarative",111,29533,0.0037585074323638,3.7585074323638
"1277","Target_Child","and",20,"imperative",4,1441,0.00277585010409438,2.77585010409438
"1278","Target_Child","and",20,"other",15,258,0.0581395348837209,58.1395348837209
"1279","Target_Child","and",20,"question",3,4248,0.000706214689265537,0.706214689265537
"1280","Target_Child","and",21,"declarative",311,40620,0.00765632693254554,7.65632693254554
"1281","Target_Child","and",21,"imperative",6,891,0.00673400673400673,6.73400673400673
"1282","Target_Child","and",21,"other",24,1063,0.0225776105362183,22.5776105362183
"1283","Target_Child","and",21,"question",17,5344,0.0031811377245509,3.1811377245509
"1284","Target_Child","and",22,"declarative",293,41565,0.00704920004811741,7.04920004811741
"1285","Target_Child","and",22,"imperative",6,547,0.0109689213893967,10.9689213893967
"1286","Target_Child","and",22,"other",24,1067,0.0224929709465792,22.4929709465792
"1287","Target_Child","and",22,"question",10,6507,0.00153680651605963,1.53680651605963
"1288","Target_Child","and",23,"declarative",679,66580,0.0101982577350556,10.1982577350556
"1289","Target_Child","and",23,"imperative",10,1280,0.0078125,7.8125
"1290","Target_Child","and",23,"other",19,982,0.0193482688391039,19.3482688391039
"1291","Target_Child","and",23,"question",16,8829,0.0018122097632801,1.8122097632801
"1292","Target_Child","and",24,"declarative",999,153899,0.00649127024866958,6.49127024866958
"1293","Target_Child","and",24,"imperative",11,3927,0.00280112044817927,2.80112044817927
"1294","Target_Child","and",24,"other",76,3210,0.0236760124610592,23.6760124610592
"1295","Target_Child","and",24,"question",62,23308,0.00266003089068131,2.66003089068131
"1296","Target_Child","and",25,"declarative",979,125936,0.00777378986151696,7.77378986151696
"1297","Target_Child","and",25,"imperative",12,2504,0.00479233226837061,4.79233226837061
"1298","Target_Child","and",25,"other",57,2708,0.0210487444608567,21.0487444608567
"1299","Target_Child","and",25,"question",56,15047,0.00372167209410514,3.72167209410514
"1300","Target_Child","and",26,"declarative",1368,131345,0.0104153184361795,10.4153184361795
"1301","Target_Child","and",26,"imperative",15,2852,0.00525946704067321,5.25946704067321
"1302","Target_Child","and",26,"other",65,2675,0.0242990654205607,24.2990654205607
"1303","Target_Child","and",26,"question",117,15312,0.007641065830721,7.641065830721
"1304","Target_Child","and",27,"declarative",1897,141580,0.0133987851391439,13.3987851391439
"1305","Target_Child","and",27,"imperative",49,2846,0.0172171468728039,17.2171468728039
"1306","Target_Child","and",27,"other",120,2902,0.0413507925568573,41.3507925568573
"1307","Target_Child","and",27,"question",178,16578,0.0107371214863072,10.7371214863072
"1308","Target_Child","and",28,"declarative",2005,149654,0.0133975703957128,13.3975703957128
"1309","Target_Child","and",28,"imperative",43,3452,0.0124565469293163,12.4565469293163
"1310","Target_Child","and",28,"other",193,4023,0.0479741486452896,47.9741486452896
"1311","Target_Child","and",28,"question",493,20431,0.0241299985316431,24.1299985316431
"1312","Target_Child","and",29,"declarative",2798,181631,0.0154048593026521,15.4048593026521
"1313","Target_Child","and",29,"imperative",57,4341,0.0131306150656531,13.1306150656531
"1314","Target_Child","and",29,"other",309,6864,0.0450174825174825,45.0174825174825
"1315","Target_Child","and",29,"question",340,25211,0.0134861766689144,13.4861766689144
"1316","Target_Child","and",30,"declarative",2501,175255,0.0142706342187099,14.2706342187099
"1317","Target_Child","and",30,"imperative",59,5331,0.0110673419621084,11.0673419621084
"1318","Target_Child","and",30,"other",236,6489,0.0363692402527354,36.3692402527354
"1319","Target_Child","and",30,"question",232,27321,0.00849163647011456,8.49163647011456
"1320","Target_Child","and",31,"declarative",3486,178563,0.0195225214630131,19.5225214630131
"1321","Target_Child","and",31,"imperative",74,3900,0.018974358974359,18.974358974359
"1322","Target_Child","and",31,"other",324,6026,0.0537670096249585,53.7670096249585
"1323","Target_Child","and",31,"question",318,31088,0.0102290272774061,10.2290272774061
"1324","Target_Child","and",32,"declarative",2928,158618,0.0184594434427366,18.4594434427366
"1325","Target_Child","and",32,"imperative",43,3384,0.0127068557919622,12.7068557919622
"1326","Target_Child","and",32,"other",194,4464,0.0434587813620072,43.4587813620072
"1327","Target_Child","and",32,"question",315,29951,0.0105171780574939,10.5171780574939
"1328","Target_Child","and",33,"declarative",2504,164090,0.0152599183374977,15.2599183374977
"1329","Target_Child","and",33,"imperative",65,3350,0.0194029850746269,19.4029850746269
"1330","Target_Child","and",33,"other",216,5732,0.0376831821353803,37.6831821353803
"1331","Target_Child","and",33,"question",298,31775,0.00937844217151849,9.37844217151849
"1332","Target_Child","and",34,"declarative",2707,161716,0.0167392218457048,16.7392218457048
"1333","Target_Child","and",34,"imperative",49,3818,0.0128339444735464,12.8339444735464
"1334","Target_Child","and",34,"other",220,7279,0.0302239318587718,30.2239318587718
"1335","Target_Child","and",34,"question",298,32496,0.00917035942885278,9.17035942885278
"1336","Target_Child","and",35,"declarative",2510,132415,0.0189555563946683,18.9555563946683
"1337","Target_Child","and",35,"imperative",49,2475,0.0197979797979798,19.7979797979798
"1338","Target_Child","and",35,"other",228,5596,0.0407433881343817,40.7433881343817
"1339","Target_Child","and",35,"question",203,25307,0.00802149602876674,8.02149602876674
"1340","Target_Child","and",36,"declarative",4786,244646,0.0195629603590494,19.5629603590494
"1341","Target_Child","and",36,"imperative",99,5223,0.0189546237794371,18.9546237794371
"1342","Target_Child","and",36,"other",495,13302,0.037212449255751,37.212449255751
"1343","Target_Child","and",36,"question",550,59376,0.00926300188628402,9.26300188628402
"1344","Target_Child","and",37,"declarative",2039,104864,0.0194442325297528,19.4442325297528
"1345","Target_Child","and",37,"imperative",56,1974,0.0283687943262411,28.3687943262411
"1346","Target_Child","and",37,"other",188,4186,0.0449116101290014,44.9116101290014
"1347","Target_Child","and",37,"question",169,20094,0.00841047078729969,8.41047078729969
"1348","Target_Child","and",38,"declarative",1618,77303,0.0209306236497937,20.9306236497937
"1349","Target_Child","and",38,"imperative",44,1498,0.0293724966622163,29.3724966622163
"1350","Target_Child","and",38,"other",153,3342,0.0457809694793537,45.7809694793537
"1351","Target_Child","and",38,"question",157,17023,0.00922281618986078,9.22281618986078
"1352","Target_Child","and",39,"declarative",1620,77842,0.0208113871688806,20.8113871688806
"1353","Target_Child","and",39,"imperative",12,1131,0.0106100795755968,10.6100795755968
"1354","Target_Child","and",39,"other",171,3917,0.0436558590758233,43.6558590758233
"1355","Target_Child","and",39,"question",109,15929,0.00684286521438885,6.84286521438885
"1356","Target_Child","and",40,"declarative",1371,57056,0.0240290241166573,24.0290241166573
"1357","Target_Child","and",40,"imperative",28,1038,0.0269749518304432,26.9749518304432
"1358","Target_Child","and",40,"other",171,2397,0.0713391739674593,71.3391739674593
"1359","Target_Child","and",40,"question",161,13867,0.0116102978293791,11.6102978293791
"1360","Target_Child","and",41,"declarative",1143,49226,0.023219436882948,23.219436882948
"1361","Target_Child","and",41,"imperative",20,835,0.0239520958083832,23.9520958083832
"1362","Target_Child","and",41,"other",77,3790,0.0203166226912929,20.3166226912929
"1363","Target_Child","and",41,"question",97,10688,0.00907559880239521,9.07559880239521
"1364","Target_Child","and",42,"declarative",1078,49088,0.0219605606258149,21.9605606258149
"1365","Target_Child","and",42,"imperative",16,975,0.0164102564102564,16.4102564102564
"1366","Target_Child","and",42,"other",91,2034,0.0447394296951819,44.7394296951819
"1367","Target_Child","and",42,"question",124,9694,0.01279141737157,12.79141737157
"1368","Target_Child","and",43,"declarative",981,42246,0.0232211333617384,23.2211333617384
"1369","Target_Child","and",43,"imperative",32,1229,0.0260374288039056,26.0374288039056
"1370","Target_Child","and",43,"other",100,3004,0.033288948069241,33.288948069241
"1371","Target_Child","and",43,"question",121,8848,0.0136754068716094,13.6754068716094
"1372","Target_Child","and",44,"declarative",1120,46551,0.0240596335202251,24.0596335202251
"1373","Target_Child","and",44,"imperative",54,1776,0.0304054054054054,30.4054054054054
"1374","Target_Child","and",44,"other",110,2035,0.0540540540540541,54.0540540540541
"1375","Target_Child","and",44,"question",145,10873,0.0133357858916582,13.3357858916582
"1376","Target_Child","and",45,"declarative",976,46274,0.0210917577905519,21.0917577905519
"1377","Target_Child","and",45,"imperative",42,2662,0.0157776108189331,15.7776108189331
"1378","Target_Child","and",45,"other",75,1560,0.0480769230769231,48.0769230769231
"1379","Target_Child","and",45,"question",110,9963,0.0110408511492522,11.0408511492522
"1380","Target_Child","and",46,"declarative",1002,43985,0.0227804933500057,22.7804933500057
"1381","Target_Child","and",46,"imperative",50,2209,0.0226346763241286,22.6346763241286
"1382","Target_Child","and",46,"other",97,2339,0.0414707139803335,41.4707139803335
"1383","Target_Child","and",46,"question",82,7872,0.0104166666666667,10.4166666666667
"1384","Target_Child","and",47,"declarative",718,34317,0.020922574817146,20.922574817146
"1385","Target_Child","and",47,"imperative",16,938,0.0170575692963753,17.0575692963753
"1386","Target_Child","and",47,"other",63,1264,0.0498417721518987,49.8417721518987
"1387","Target_Child","and",47,"question",61,7683,0.0079396069243785,7.9396069243785
"1388","Target_Child","and",48,"declarative",1266,45724,0.0276878663284052,27.6878663284052
"1389","Target_Child","and",48,"imperative",40,2034,0.0196656833824975,19.6656833824975
"1390","Target_Child","and",48,"other",155,2396,0.0646911519198664,64.6911519198664
"1391","Target_Child","and",48,"question",92,8643,0.0106444521578156,10.6444521578156
"1392","Target_Child","and",49,"declarative",709,33515,0.0211547068476801,21.1547068476801
"1393","Target_Child","and",49,"imperative",19,692,0.0274566473988439,27.4566473988439
"1394","Target_Child","and",49,"other",52,1280,0.040625,40.625
"1395","Target_Child","and",49,"question",72,7110,0.010126582278481,10.126582278481
"1396","Target_Child","and",50,"declarative",935,37977,0.0246201648366116,24.6201648366116
"1397","Target_Child","and",50,"imperative",29,1358,0.0213549337260677,21.3549337260677
"1398","Target_Child","and",50,"other",106,2081,0.0509370494954349,50.9370494954349
"1399","Target_Child","and",50,"question",101,7933,0.0127316273793017,12.7316273793017
"1400","Target_Child","and",51,"declarative",686,33130,0.0207063084817386,20.7063084817386
"1401","Target_Child","and",51,"imperative",25,1340,0.0186567164179104,18.6567164179104
"1402","Target_Child","and",51,"other",53,1433,0.0369853454291696,36.9853454291696
"1403","Target_Child","and",51,"question",81,6560,0.0123475609756098,12.3475609756098
"1404","Target_Child","and",52,"declarative",897,37450,0.0239519359145527,23.9519359145527
"1405","Target_Child","and",52,"imperative",23,904,0.0254424778761062,25.4424778761062
"1406","Target_Child","and",52,"other",92,1458,0.0631001371742112,63.1001371742112
"1407","Target_Child","and",52,"question",85,7241,0.0117387101229112,11.7387101229112
"1408","Target_Child","and",53,"declarative",482,24572,0.0196158228878398,19.6158228878398
"1409","Target_Child","and",53,"imperative",12,836,0.0143540669856459,14.3540669856459
"1410","Target_Child","and",53,"other",36,1229,0.0292921074043938,29.2921074043938
"1411","Target_Child","and",53,"question",41,5019,0.00816895795975294,8.16895795975294
"1412","Target_Child","and",54,"declarative",550,30409,0.0180867506330363,18.0867506330363
"1413","Target_Child","and",54,"imperative",34,2414,0.0140845070422535,14.0845070422535
"1414","Target_Child","and",54,"other",57,1832,0.0311135371179039,31.1135371179039
"1415","Target_Child","and",54,"question",93,8870,0.0104847801578354,10.4847801578354
"1416","Target_Child","and",55,"declarative",579,27509,0.0210476571303937,21.0476571303937
"1417","Target_Child","and",55,"imperative",9,1054,0.00853889943074004,8.53889943074004
"1418","Target_Child","and",55,"other",54,1424,0.0379213483146067,37.9213483146067
"1419","Target_Child","and",55,"question",78,6871,0.0113520593800029,11.3520593800029
"1420","Target_Child","and",56,"declarative",762,27122,0.0280952732099403,28.0952732099403
"1421","Target_Child","and",56,"imperative",13,977,0.0133060388945752,13.3060388945752
"1422","Target_Child","and",56,"other",49,930,0.0526881720430108,52.6881720430108
"1423","Target_Child","and",56,"question",46,5051,0.00910710750346466,9.10710750346466
"1424","Target_Child","and",57,"declarative",4075,235919,0.0172728775554322,17.2728775554322
"1425","Target_Child","and",57,"imperative",262,20867,0.0125557099726841,12.5557099726841
"1426","Target_Child","and",57,"other",819,21592,0.0379307150796591,37.9307150796591
"1427","Target_Child","and",57,"question",603,63073,0.00956035070473895,9.56035070473895
"1428","Target_Child","and",58,"declarative",636,30409,0.0209148607320201,20.9148607320201
"1429","Target_Child","and",58,"imperative",7,716,0.00977653631284916,9.77653631284916
"1430","Target_Child","and",58,"other",76,1470,0.0517006802721088,51.7006802721088
"1431","Target_Child","and",58,"question",68,5723,0.0118818801327975,11.8818801327975
"1432","Target_Child","and",59,"declarative",692,29214,0.023687273225166,23.687273225166
"1433","Target_Child","and",59,"imperative",28,1301,0.02152190622598,21.52190622598
"1434","Target_Child","and",59,"other",119,1790,0.0664804469273743,66.4804469273743
"1435","Target_Child","and",59,"question",74,6507,0.0113723682188412,11.3723682188412
"1436","Target_Child","and",60,"declarative",735,23619,0.0311190143528515,31.1190143528515
"1437","Target_Child","and",60,"imperative",3,436,0.00688073394495413,6.88073394495413
"1438","Target_Child","and",60,"other",97,1341,0.0723340790454884,72.3340790454884
"1439","Target_Child","and",60,"question",39,4292,0.00908667287977633,9.08667287977633
"1440","Target_Child","and",61,"declarative",557,15533,0.0358591386081246,35.8591386081246
"1441","Target_Child","and",61,"imperative",6,443,0.0135440180586907,13.5440180586907
"1442","Target_Child","and",61,"other",34,632,0.0537974683544304,53.7974683544304
"1443","Target_Child","and",61,"question",21,2169,0.00968188105117566,9.68188105117566
"1444","Target_Child","and",62,"declarative",449,15107,0.0297213212418084,29.7213212418084
"1445","Target_Child","and",62,"imperative",5,489,0.0102249488752556,10.2249488752556
"1446","Target_Child","and",62,"other",30,772,0.038860103626943,38.860103626943
"1447","Target_Child","and",62,"question",42,3414,0.0123022847100176,12.3022847100176
"1448","Target_Child","and",63,"declarative",363,11856,0.0306174089068826,30.6174089068826
"1449","Target_Child","and",63,"imperative",12,883,0.0135900339750849,13.5900339750849
"1450","Target_Child","and",63,"other",36,591,0.0609137055837563,60.9137055837563
"1451","Target_Child","and",63,"question",27,1997,0.0135202804206309,13.5202804206309
"1452","Target_Child","and",64,"declarative",158,6891,0.0229284574082136,22.9284574082136
"1453","Target_Child","and",64,"imperative",11,626,0.0175718849840256,17.5718849840256
"1454","Target_Child","and",64,"other",11,392,0.0280612244897959,28.0612244897959
"1455","Target_Child","and",64,"question",9,1093,0.00823421774931381,8.23421774931381
"1456","Target_Child","and",65,"declarative",186,6225,0.0298795180722892,29.8795180722892
"1457","Target_Child","and",65,"imperative",15,780,0.0192307692307692,19.2307692307692
"1458","Target_Child","and",65,"other",24,377,0.0636604774535809,63.6604774535809
"1459","Target_Child","and",65,"question",14,1222,0.0114566284779051,11.4566284779051
"1460","Target_Child","and",66,"declarative",308,9623,0.0320066507326198,32.0066507326198
"1461","Target_Child","and",66,"imperative",10,975,0.0102564102564103,10.2564102564103
"1462","Target_Child","and",66,"other",25,655,0.0381679389312977,38.1679389312977
"1463","Target_Child","and",66,"question",21,1937,0.0108415074858028,10.8415074858028
"1464","Target_Child","and",67,"declarative",397,12271,0.032352701491321,32.352701491321
"1465","Target_Child","and",67,"imperative",18,1474,0.0122116689280868,12.2116689280868
"1466","Target_Child","and",67,"other",37,639,0.0579029733959311,57.9029733959311
"1467","Target_Child","and",67,"question",15,2192,0.00684306569343066,6.84306569343066
"1468","Target_Child","and",68,"declarative",647,11729,0.0551624179384432,55.1624179384432
"1469","Target_Child","and",68,"imperative",21,989,0.0212335692618807,21.2335692618807
"1470","Target_Child","and",68,"other",55,647,0.0850077279752705,85.0077279752705
"1471","Target_Child","and",68,"question",31,1454,0.0213204951856946,21.3204951856946
"1472","Target_Child","and",69,"declarative",525,13527,0.0388112663561765,38.8112663561765
"1473","Target_Child","and",69,"imperative",23,1227,0.0187449062754686,18.7449062754686
"1474","Target_Child","and",69,"other",34,544,0.0625,62.5
"1475","Target_Child","and",69,"question",19,2145,0.00885780885780886,8.85780885780886
"1476","Target_Child","and",70,"declarative",290,8613,0.0336700336700337,33.6700336700337
"1477","Target_Child","and",70,"imperative",16,749,0.0213618157543391,21.3618157543391
