"","speaker_role","word","target_child_age_years","speech_act","count"
"18168","Target_Child","and",3.93035592060233,"question",5
"18169","Target_Child","and",3.93309377138946,"declarative",32
"18170","Target_Child","and",3.93309377138946,"other",1
"18171","Target_Child","and",3.93309377138946,"question",1
"18172","Target_Child","and",3.94130732375086,"declarative",29
"18173","Target_Child","and",3.94130732375086,"imperative",4
"18174","Target_Child","and",3.94130732375086,"other",2
"18175","Target_Child","and",3.94130732375086,"question",2
"18176","Target_Child","and",3.94404517453799,"declarative",50
"18177","Target_Child","and",3.94404517453799,"imperative",3
"18178","Target_Child","and",3.94404517453799,"other",2
"18179","Target_Child","and",3.94404517453799,"question",2
"18180","Target_Child","and",3.94678302532512,"declarative",47
"18181","Target_Child","and",3.94678302532512,"other",1
"18182","Target_Child","and",3.94678302532512,"question",1
"18183","Target_Child","and",3.94952087611225,"declarative",34
"18184","Target_Child","and",3.94952087611225,"other",1
"18185","Target_Child","and",3.94952087611225,"question",2
"18186","Target_Child","and",3.95499657768652,"declarative",79
"18187","Target_Child","and",3.95499657768652,"other",7
"18188","Target_Child","and",3.95499657768652,"question",11
"18189","Target_Child","and",3.96047227926078,"declarative",24
"18190","Target_Child","and",3.96047227926078,"other",1
"18191","Target_Child","and",3.96047227926078,"question",4
"18192","Target_Child","and",3.96321013004791,"declarative",20
"18193","Target_Child","and",3.96321013004791,"imperative",3
"18194","Target_Child","and",3.97416153319644,"declarative",10
"18195","Target_Child","and",3.97416153319644,"other",5
"18196","Target_Child","and",3.97416153319644,"question",1
"18197","Target_Child","and",3.97689938398357,"declarative",8
"18198","Target_Child","and",3.97689938398357,"other",4
"18199","Target_Child","and",3.9796372347707,"declarative",1
"18200","Target_Child","and",3.98237508555784,"declarative",3
"18201","Target_Child","and",3.98237508555784,"other",2
"18202","Target_Child","and",3.98511293634497,"declarative",5
"18203","Target_Child","and",3.98511293634497,"imperative",1
"18204","Target_Child","and",3.98511293634497,"other",1
"18205","Target_Child","and",3.98511293634497,"question",2
"18206","Target_Child","and",3.99058863791923,"declarative",47
"18207","Target_Child","and",3.99058863791923,"other",1
"18208","Target_Child","and",3.99058863791923,"question",4
"18209","Target_Child","and",3.99332648870637,"declarative",30
"18210","Target_Child","and",3.99332648870637,"imperative",2
"18211","Target_Child","and",3.99332648870637,"other",1
"18212","Target_Child","and",3.99332648870637,"question",2
"18213","Target_Child","and",3.9960643394935,"declarative",9
"18214","Target_Child","and",3.9960643394935,"other",5
"18215","Target_Child","and",3.9960643394935,"question",1
"18216","Target_Child","and",3.99880219028063,"declarative",21
"18217","Target_Child","and",3.99880219028063,"other",1
"18218","Target_Child","and",4,"declarative",584
"18219","Target_Child","and",4,"imperative",8
"18220","Target_Child","and",4,"other",86
"18221","Target_Child","and",4,"question",11
"18222","Target_Child","and",4.00547570157426,"declarative",44
"18223","Target_Child","and",4.00547570157426,"imperative",1
"18224","Target_Child","and",4.00547570157426,"other",3
"18225","Target_Child","and",4.00547570157426,"question",3
"18226","Target_Child","and",4.0082135523614,"declarative",21
"18227","Target_Child","and",4.0082135523614,"other",1
"18228","Target_Child","and",4.0082135523614,"question",2
"18229","Target_Child","and",4.01095140314853,"declarative",9
"18230","Target_Child","and",4.01368925393566,"declarative",12
"18231","Target_Child","and",4.01368925393566,"other",1
"18232","Target_Child","and",4.01368925393566,"question",2
"18233","Target_Child","and",4.01916495550992,"declarative",59
"18234","Target_Child","and",4.01916495550992,"imperative",1
"18235","Target_Child","and",4.01916495550992,"other",2
"18236","Target_Child","and",4.01916495550992,"question",1
"18237","Target_Child","and",4.02190280629706,"declarative",32
"18238","Target_Child","and",4.02190280629706,"imperative",3
"18239","Target_Child","and",4.02190280629706,"other",3
"18240","Target_Child","and",4.02190280629706,"question",3
"18241","Target_Child","and",4.02464065708419,"declarative",37
"18242","Target_Child","and",4.02464065708419,"imperative",2
"18243","Target_Child","and",4.02464065708419,"other",6
"18244","Target_Child","and",4.02464065708419,"question",5
"18245","Target_Child","and",4.02737850787132,"declarative",40
"18246","Target_Child","and",4.02737850787132,"imperative",2
"18247","Target_Child","and",4.02737850787132,"other",4
"18248","Target_Child","and",4.02737850787132,"question",2
"18249","Target_Child","and",4.03011635865845,"declarative",44
"18250","Target_Child","and",4.03011635865845,"imperative",2
"18251","Target_Child","and",4.03011635865845,"other",3
"18252","Target_Child","and",4.03011635865845,"question",3
"18253","Target_Child","and",4.03285420944558,"declarative",7
"18254","Target_Child","and",4.03285420944558,"other",1
"18255","Target_Child","and",4.03285420944558,"question",2
"18256","Target_Child","and",4.03832991101985,"declarative",56
"18257","Target_Child","and",4.03832991101985,"imperative",1
"18258","Target_Child","and",4.03832991101985,"other",5
"18259","Target_Child","and",4.03832991101985,"question",11
"18260","Target_Child","and",4.04106776180698,"declarative",6
"18261","Target_Child","and",4.04106776180698,"question",2
"18262","Target_Child","and",4.04380561259411,"declarative",34
"18263","Target_Child","and",4.04380561259411,"other",10
"18264","Target_Child","and",4.04380561259411,"question",8
"18265","Target_Child","and",4.04654346338125,"declarative",27
"18266","Target_Child","and",4.04654346338125,"imperative",1
"18267","Target_Child","and",4.04654346338125,"question",4
"18268","Target_Child","and",4.04928131416838,"declarative",5
"18269","Target_Child","and",4.04928131416838,"question",3
"18270","Target_Child","and",4.05201916495551,"declarative",84
"18271","Target_Child","and",4.05201916495551,"imperative",12
"18272","Target_Child","and",4.05201916495551,"other",17
"18273","Target_Child","and",4.05201916495551,"question",7
"18274","Target_Child","and",4.05475701574264,"declarative",11
"18275","Target_Child","and",4.05475701574264,"other",3
"18276","Target_Child","and",4.06023271731691,"declarative",15
"18277","Target_Child","and",4.06023271731691,"imperative",6
"18278","Target_Child","and",4.06023271731691,"other",1
"18279","Target_Child","and",4.06023271731691,"question",4
"18280","Target_Child","and",4.06570841889117,"declarative",42
"18281","Target_Child","and",4.06570841889117,"other",2
"18282","Target_Child","and",4.06570841889117,"question",1
"18283","Target_Child","and",4.0684462696783,"declarative",16
"18284","Target_Child","and",4.0684462696783,"question",7
"18285","Target_Child","and",4.0766598220397,"declarative",33
"18286","Target_Child","and",4.0766598220397,"other",2
"18287","Target_Child","and",4.0766598220397,"question",6
"18288","Target_Child","and",4.07939767282683,"declarative",34
"18289","Target_Child","and",4.07939767282683,"imperative",1
"18290","Target_Child","and",4.07939767282683,"other",5
"18291","Target_Child","and",4.07939767282683,"question",2
"18292","Target_Child","and",4.08213552361396,"declarative",14
"18293","Target_Child","and",4.08213552361396,"question",3
"18294","Target_Child","and",4.08333333333333,"declarative",82
"18295","Target_Child","and",4.08333333333333,"other",2
"18296","Target_Child","and",4.08333333333333,"question",8
"18297","Target_Child","and",4.08607118412047,"declarative",84
"18298","Target_Child","and",4.08607118412047,"other",10
"18299","Target_Child","and",4.08607118412047,"question",3
"18300","Target_Child","and",4.0888090349076,"declarative",46
"18301","Target_Child","and",4.0888090349076,"other",2
"18302","Target_Child","and",4.0888090349076,"question",2
"18303","Target_Child","and",4.09154688569473,"declarative",27
"18304","Target_Child","and",4.09154688569473,"other",4
"18305","Target_Child","and",4.09154688569473,"question",3
"18306","Target_Child","and",4.09428473648186,"declarative",7
"18307","Target_Child","and",4.09428473648186,"other",1
"18308","Target_Child","and",4.09702258726899,"declarative",42
"18309","Target_Child","and",4.09702258726899,"other",1
"18310","Target_Child","and",4.09702258726899,"question",10
"18311","Target_Child","and",4.09976043805613,"declarative",46
"18312","Target_Child","and",4.09976043805613,"imperative",2
"18313","Target_Child","and",4.09976043805613,"other",6
"18314","Target_Child","and",4.09976043805613,"question",5
"18315","Target_Child","and",4.10523613963039,"declarative",16
"18316","Target_Child","and",4.10523613963039,"question",1
"18317","Target_Child","and",4.10797399041752,"declarative",32
"18318","Target_Child","and",4.10797399041752,"imperative",1
"18319","Target_Child","and",4.10797399041752,"other",2
"18320","Target_Child","and",4.10797399041752,"question",12
"18321","Target_Child","and",4.11344969199179,"declarative",15
"18322","Target_Child","and",4.11344969199179,"question",2
"18323","Target_Child","and",4.11618754277892,"declarative",28
"18324","Target_Child","and",4.11618754277892,"other",1
"18325","Target_Child","and",4.11618754277892,"question",1
"18326","Target_Child","and",4.12440109514031,"declarative",51
"18327","Target_Child","and",4.12440109514031,"other",8
"18328","Target_Child","and",4.12440109514031,"question",13
"18329","Target_Child","and",4.12987679671458,"declarative",33
"18330","Target_Child","and",4.12987679671458,"question",1
"18331","Target_Child","and",4.13261464750171,"declarative",20
"18332","Target_Child","and",4.13261464750171,"other",3
"18333","Target_Child","and",4.13261464750171,"question",1
"18334","Target_Child","and",4.13535249828884,"declarative",71
"18335","Target_Child","and",4.13535249828884,"imperative",9
"18336","Target_Child","and",4.13809034907598,"declarative",8
"18337","Target_Child","and",4.13809034907598,"question",1
"18338","Target_Child","and",4.14082819986311,"declarative",16
"18339","Target_Child","and",4.14082819986311,"other",2
"18340","Target_Child","and",4.14630390143737,"declarative",17
"18341","Target_Child","and",4.14630390143737,"imperative",2
"18342","Target_Child","and",4.14630390143737,"other",2
"18343","Target_Child","and",4.1490417522245,"declarative",10
"18344","Target_Child","and",4.1490417522245,"question",2
"18345","Target_Child","and",4.15177960301164,"declarative",15
"18346","Target_Child","and",4.15177960301164,"imperative",2
"18347","Target_Child","and",4.15177960301164,"question",2
"18348","Target_Child","and",4.15999315537303,"declarative",21
"18349","Target_Child","and",4.15999315537303,"other",4
"18350","Target_Child","and",4.16273100616016,"declarative",22
"18351","Target_Child","and",4.16273100616016,"imperative",3
"18352","Target_Child","and",4.16273100616016,"other",4
"18353","Target_Child","and",4.16273100616016,"question",5
"18354","Target_Child","and",4.16666666666667,"declarative",10
"18355","Target_Child","and",4.16666666666667,"imperative",1
"18356","Target_Child","and",4.16666666666667,"other",1
"18357","Target_Child","and",4.1694045174538,"declarative",117
"18358","Target_Child","and",4.1694045174538,"imperative",1
"18359","Target_Child","and",4.1694045174538,"other",8
"18360","Target_Child","and",4.1694045174538,"question",17
"18361","Target_Child","and",4.17214236824093,"declarative",61
"18362","Target_Child","and",4.17214236824093,"other",13
"18363","Target_Child","and",4.17214236824093,"question",8
"18364","Target_Child","and",4.17488021902806,"declarative",176
"18365","Target_Child","and",4.17488021902806,"imperative",10
"18366","Target_Child","and",4.17488021902806,"other",10
"18367","Target_Child","and",4.17488021902806,"question",13
"18368","Target_Child","and",4.1776180698152,"declarative",53
"18369","Target_Child","and",4.1776180698152,"other",6
"18370","Target_Child","and",4.1776180698152,"question",2
"18371","Target_Child","and",4.18856947296372,"declarative",20
"18372","Target_Child","and",4.18856947296372,"other",6
"18373","Target_Child","and",4.18856947296372,"question",3
"18374","Target_Child","and",4.19130732375086,"declarative",42
"18375","Target_Child","and",4.19130732375086,"imperative",1
"18376","Target_Child","and",4.19130732375086,"other",2
"18377","Target_Child","and",4.19130732375086,"question",5
"18378","Target_Child","and",4.19404517453799,"declarative",4
"18379","Target_Child","and",4.19678302532512,"declarative",6
"18380","Target_Child","and",4.19678302532512,"other",1
"18381","Target_Child","and",4.20225872689938,"declarative",52
"18382","Target_Child","and",4.20225872689938,"imperative",1
"18383","Target_Child","and",4.20225872689938,"other",5
"18384","Target_Child","and",4.20225872689938,"question",3
"18385","Target_Child","and",4.20499657768652,"declarative",2
"18386","Target_Child","and",4.20499657768652,"question",2
"18387","Target_Child","and",4.20773442847365,"declarative",1
"18388","Target_Child","and",4.20773442847365,"other",1
"18389","Target_Child","and",4.21047227926078,"declarative",6
"18390","Target_Child","and",4.21321013004791,"declarative",127
"18391","Target_Child","and",4.21321013004791,"imperative",4
"18392","Target_Child","and",4.21321013004791,"other",13
"18393","Target_Child","and",4.21321013004791,"question",24
"18394","Target_Child","and",4.21868583162218,"declarative",14
"18395","Target_Child","and",4.22142368240931,"declarative",57
"18396","Target_Child","and",4.22142368240931,"imperative",1
"18397","Target_Child","and",4.22142368240931,"other",9
"18398","Target_Child","and",4.22142368240931,"question",4
"18399","Target_Child","and",4.22963723477071,"declarative",16
"18400","Target_Child","and",4.22963723477071,"other",6
"18401","Target_Child","and",4.22963723477071,"question",7
"18402","Target_Child","and",4.23237508555784,"declarative",5
"18403","Target_Child","and",4.23237508555784,"question",2
"18404","Target_Child","and",4.23511293634497,"declarative",117
"18405","Target_Child","and",4.23511293634497,"other",9
"18406","Target_Child","and",4.23511293634497,"question",5
"18407","Target_Child","and",4.24332648870637,"declarative",7
"18408","Target_Child","and",4.24332648870637,"question",1
"18409","Target_Child","and",4.2460643394935,"declarative",3
"18410","Target_Child","and",4.24880219028063,"declarative",39
"18411","Target_Child","and",4.24880219028063,"imperative",10
"18412","Target_Child","and",4.24880219028063,"other",16
"18413","Target_Child","and",4.24880219028063,"question",5
"18414","Target_Child","and",4.25,"declarative",59
"18415","Target_Child","and",4.25,"imperative",6
"18416","Target_Child","and",4.25,"other",7
"18417","Target_Child","and",4.25,"question",4
"18418","Target_Child","and",4.25273785078713,"declarative",44
"18419","Target_Child","and",4.25273785078713,"imperative",1
"18420","Target_Child","and",4.25273785078713,"question",3
"18421","Target_Child","and",4.25547570157426,"declarative",43
"18422","Target_Child","and",4.25547570157426,"imperative",7
"18423","Target_Child","and",4.25547570157426,"other",9
"18424","Target_Child","and",4.2582135523614,"declarative",5
"18425","Target_Child","and",4.2582135523614,"other",2
"18426","Target_Child","and",4.2582135523614,"question",5
"18427","Target_Child","and",4.26368925393566,"declarative",55
"18428","Target_Child","and",4.26368925393566,"other",6
"18429","Target_Child","and",4.26368925393566,"question",10
"18430","Target_Child","and",4.26642710472279,"declarative",32
"18431","Target_Child","and",4.26642710472279,"other",3
"18432","Target_Child","and",4.26642710472279,"question",3
"18433","Target_Child","and",4.26916495550992,"declarative",39
"18434","Target_Child","and",4.26916495550992,"other",1
"18435","Target_Child","and",4.26916495550992,"question",8
"18436","Target_Child","and",4.27464065708419,"declarative",37
"18437","Target_Child","and",4.27464065708419,"imperative",3
"18438","Target_Child","and",4.27464065708419,"other",3
"18439","Target_Child","and",4.27464065708419,"question",14
"18440","Target_Child","and",4.28011635865845,"declarative",49
"18441","Target_Child","and",4.28011635865845,"other",4
"18442","Target_Child","and",4.28011635865845,"question",3
"18443","Target_Child","and",4.28285420944558,"declarative",16
"18444","Target_Child","and",4.28285420944558,"imperative",2
"18445","Target_Child","and",4.28285420944558,"other",1
"18446","Target_Child","and",4.28285420944558,"question",2
"18447","Target_Child","and",4.28559206023272,"declarative",28
"18448","Target_Child","and",4.28559206023272,"imperative",3
"18449","Target_Child","and",4.28559206023272,"other",4
"18450","Target_Child","and",4.28559206023272,"question",4
"18451","Target_Child","and",4.28832991101985,"declarative",22
"18452","Target_Child","and",4.28832991101985,"question",4
"18453","Target_Child","and",4.29106776180698,"declarative",28
"18454","Target_Child","and",4.29106776180698,"question",4
"18455","Target_Child","and",4.29380561259411,"declarative",109
"18456","Target_Child","and",4.29380561259411,"other",3
"18457","Target_Child","and",4.29380561259411,"question",3
"18458","Target_Child","and",4.29654346338125,"declarative",50
"18459","Target_Child","and",4.29654346338125,"imperative",1
"18460","Target_Child","and",4.29654346338125,"other",6
"18461","Target_Child","and",4.29654346338125,"question",2
"18462","Target_Child","and",4.30201916495551,"declarative",7
"18463","Target_Child","and",4.30201916495551,"question",1
"18464","Target_Child","and",4.30749486652977,"declarative",26
"18465","Target_Child","and",4.30749486652977,"question",5
"18466","Target_Child","and",4.32118412046543,"declarative",14
"18467","Target_Child","and",4.32118412046543,"other",3
"18468","Target_Child","and",4.32118412046543,"question",5
"18469","Target_Child","and",4.3266598220397,"declarative",23
"18470","Target_Child","and",4.3266598220397,"imperative",2
"18471","Target_Child","and",4.3266598220397,"other",1
"18472","Target_Child","and",4.3266598220397,"question",1
"18473","Target_Child","and",4.33333333333333,"declarative",40
"18474","Target_Child","and",4.33333333333333,"imperative",2
"18475","Target_Child","and",4.33333333333333,"other",2
"18476","Target_Child","and",4.33607118412047,"declarative",119
"18477","Target_Child","and",4.33607118412047,"imperative",2
"18478","Target_Child","and",4.33607118412047,"other",8
"18479","Target_Child","and",4.33607118412047,"question",22
"18480","Target_Child","and",4.34154688569473,"declarative",62
"18481","Target_Child","and",4.34154688569473,"other",3
"18482","Target_Child","and",4.34154688569473,"question",12
"18483","Target_Child","and",4.34428473648186,"declarative",253
"18484","Target_Child","and",4.34428473648186,"imperative",9
"18485","Target_Child","and",4.34428473648186,"other",16
"18486","Target_Child","and",4.34428473648186,"question",10
"18487","Target_Child","and",4.34702258726899,"declarative",62
"18488","Target_Child","and",4.34702258726899,"other",10
"18489","Target_Child","and",4.34702258726899,"question",4
"18490","Target_Child","and",4.34976043805613,"declarative",42
"18491","Target_Child","and",4.34976043805613,"other",6
"18492","Target_Child","and",4.34976043805613,"question",4
"18493","Target_Child","and",4.35523613963039,"declarative",33
"18494","Target_Child","and",4.35523613963039,"imperative",4
"18495","Target_Child","and",4.35523613963039,"other",4
"18496","Target_Child","and",4.35523613963039,"question",2
"18497","Target_Child","and",4.36344969199179,"declarative",4
"18498","Target_Child","and",4.36344969199179,"other",1
"18499","Target_Child","and",4.36344969199179,"question",2
"18500","Target_Child","and",4.36892539356605,"declarative",31
"18501","Target_Child","and",4.36892539356605,"other",3
"18502","Target_Child","and",4.36892539356605,"question",7
"18503","Target_Child","and",4.37166324435318,"declarative",29
"18504","Target_Child","and",4.37166324435318,"imperative",3
"18505","Target_Child","and",4.37166324435318,"other",16
"18506","Target_Child","and",4.37166324435318,"question",2
"18507","Target_Child","and",4.37440109514031,"declarative",24
"18508","Target_Child","and",4.37440109514031,"other",5
"18509","Target_Child","and",4.37440109514031,"question",6
"18510","Target_Child","and",4.37713894592745,"declarative",13
"18511","Target_Child","and",4.37713894592745,"other",1
"18512","Target_Child","and",4.38261464750171,"declarative",43
"18513","Target_Child","and",4.38261464750171,"other",2
"18514","Target_Child","and",4.38261464750171,"question",5
"18515","Target_Child","and",4.38535249828884,"declarative",65
"18516","Target_Child","and",4.38535249828884,"other",2
"18517","Target_Child","and",4.38535249828884,"question",1
"18518","Target_Child","and",4.39082819986311,"declarative",5
"18519","Target_Child","and",4.40177960301164,"declarative",21
"18520","Target_Child","and",4.40177960301164,"other",7
"18521","Target_Child","and",4.40177960301164,"question",6
"18522","Target_Child","and",4.40451745379877,"declarative",25
"18523","Target_Child","and",4.40999315537303,"declarative",7
"18524","Target_Child","and",4.40999315537303,"other",2
"18525","Target_Child","and",4.40999315537303,"question",2
"18526","Target_Child","and",4.41273100616016,"declarative",19
"18527","Target_Child","and",4.41273100616016,"imperative",3
"18528","Target_Child","and",4.41273100616016,"other",4
"18529","Target_Child","and",4.41666666666667,"declarative",11
"18530","Target_Child","and",4.41666666666667,"other",3
"18531","Target_Child","and",4.41666666666667,"question",1
"18532","Target_Child","and",4.4194045174538,"declarative",3
"18533","Target_Child","and",4.4194045174538,"imperative",1
"18534","Target_Child","and",4.4194045174538,"other",2
"18535","Target_Child","and",4.42488021902806,"declarative",30
"18536","Target_Child","and",4.42488021902806,"other",1
"18537","Target_Child","and",4.42488021902806,"question",2
"18538","Target_Child","and",4.4276180698152,"declarative",94
"18539","Target_Child","and",4.4276180698152,"imperative",1
"18540","Target_Child","and",4.4276180698152,"other",7
"18541","Target_Child","and",4.4276180698152,"question",7
"18542","Target_Child","and",4.43035592060233,"declarative",20
"18543","Target_Child","and",4.43035592060233,"other",2
"18544","Target_Child","and",4.43583162217659,"declarative",17
"18545","Target_Child","and",4.43583162217659,"other",1
"18546","Target_Child","and",4.43856947296372,"declarative",81
"18547","Target_Child","and",4.43856947296372,"other",2
"18548","Target_Child","and",4.43856947296372,"question",11
"18549","Target_Child","and",4.44130732375086,"declarative",64
"18550","Target_Child","and",4.44130732375086,"imperative",2
"18551","Target_Child","and",4.44130732375086,"other",4
"18552","Target_Child","and",4.44130732375086,"question",8
"18553","Target_Child","and",4.44404517453799,"declarative",31
"18554","Target_Child","and",4.44404517453799,"imperative",5
"18555","Target_Child","and",4.44404517453799,"other",5
"18556","Target_Child","and",4.44678302532512,"declarative",30
"18557","Target_Child","and",4.44678302532512,"imperative",3
"18558","Target_Child","and",4.44678302532512,"other",2
"18559","Target_Child","and",4.44678302532512,"question",2
"18560","Target_Child","and",4.45225872689938,"declarative",4
"18561","Target_Child","and",4.45499657768652,"declarative",16
"18562","Target_Child","and",4.47142368240931,"declarative",11
"18563","Target_Child","and",4.47142368240931,"question",1
"18564","Target_Child","and",4.47689938398357,"declarative",21
"18565","Target_Child","and",4.47689938398357,"other",3
"18566","Target_Child","and",4.47689938398357,"question",4
"18567","Target_Child","and",4.47963723477071,"declarative",7
"18568","Target_Child","and",4.47963723477071,"question",3
"18569","Target_Child","and",4.49332648870637,"declarative",10
"18570","Target_Child","and",4.4960643394935,"declarative",32
"18571","Target_Child","and",4.4960643394935,"other",4
"18572","Target_Child","and",4.4960643394935,"question",2
"18573","Target_Child","and",4.5,"declarative",121
"18574","Target_Child","and",4.5,"imperative",9
"18575","Target_Child","and",4.5,"other",24
"18576","Target_Child","and",4.5,"question",27
"18577","Target_Child","and",4.50273785078713,"declarative",63
"18578","Target_Child","and",4.50273785078713,"other",6
"18579","Target_Child","and",4.50273785078713,"question",10
"18580","Target_Child","and",4.50547570157426,"declarative",59
"18581","Target_Child","and",4.50547570157426,"other",5
"18582","Target_Child","and",4.5082135523614,"declarative",32
"18583","Target_Child","and",4.5082135523614,"other",3
"18584","Target_Child","and",4.5082135523614,"question",3
"18585","Target_Child","and",4.51095140314853,"declarative",62
"18586","Target_Child","and",4.51095140314853,"imperative",7
"18587","Target_Child","and",4.51095140314853,"other",6
"18588","Target_Child","and",4.51095140314853,"question",11
"18589","Target_Child","and",4.51368925393566,"declarative",20
"18590","Target_Child","and",4.51368925393566,"other",5
"18591","Target_Child","and",4.51368925393566,"question",11
"18592","Target_Child","and",4.51642710472279,"declarative",11
"18593","Target_Child","and",4.51642710472279,"question",1
"18594","Target_Child","and",4.52737850787132,"declarative",66
"18595","Target_Child","and",4.52737850787132,"imperative",3
"18596","Target_Child","and",4.52737850787132,"question",3
"18597","Target_Child","and",4.53011635865845,"declarative",43
"18598","Target_Child","and",4.53011635865845,"imperative",14
"18599","Target_Child","and",4.53011635865845,"other",4
"18600","Target_Child","and",4.53011635865845,"question",20
"18601","Target_Child","and",4.53285420944558,"declarative",2
"18602","Target_Child","and",4.53832991101985,"declarative",5
"18603","Target_Child","and",4.53832991101985,"question",2
"18604","Target_Child","and",4.54654346338125,"declarative",11
"18605","Target_Child","and",4.54654346338125,"question",1
"18606","Target_Child","and",4.55201916495551,"declarative",9
"18607","Target_Child","and",4.55201916495551,"question",1
"18608","Target_Child","and",4.55475701574264,"declarative",1
"18609","Target_Child","and",4.56570841889117,"declarative",25
"18610","Target_Child","and",4.56570841889117,"other",1
"18611","Target_Child","and",4.56570841889117,"question",1
"18612","Target_Child","and",4.57118412046543,"declarative",4
"18613","Target_Child","and",4.57118412046543,"other",1
"18614","Target_Child","and",4.57392197125257,"declarative",10
"18615","Target_Child","and",4.57392197125257,"other",2
"18616","Target_Child","and",4.57392197125257,"question",2
"18617","Target_Child","and",4.5766598220397,"declarative",6
"18618","Target_Child","and",4.5766598220397,"imperative",1
"18619","Target_Child","and",4.58333333333333,"declarative",22
"18620","Target_Child","and",4.58333333333333,"other",1
"18621","Target_Child","and",4.58333333333333,"question",5
"18622","Target_Child","and",4.58607118412047,"declarative",103
"18623","Target_Child","and",4.58607118412047,"imperative",1
"18624","Target_Child","and",4.58607118412047,"other",8
"18625","Target_Child","and",4.58607118412047,"question",22
"18626","Target_Child","and",4.5888090349076,"declarative",6
"18627","Target_Child","and",4.5888090349076,"other",6
"18628","Target_Child","and",4.59154688569473,"declarative",14
"18629","Target_Child","and",4.59154688569473,"imperative",1
"18630","Target_Child","and",4.59428473648186,"declarative",42
"18631","Target_Child","and",4.59428473648186,"imperative",3
"18632","Target_Child","and",4.59702258726899,"declarative",11
"18633","Target_Child","and",4.59702258726899,"question",3
"18634","Target_Child","and",4.59976043805613,"declarative",20
"18635","Target_Child","and",4.59976043805613,"other",4
"18636","Target_Child","and",4.59976043805613,"question",4
"18637","Target_Child","and",4.60797399041752,"declarative",24
"18638","Target_Child","and",4.60797399041752,"other",1
"18639","Target_Child","and",4.60797399041752,"question",1
"18640","Target_Child","and",4.61071184120465,"declarative",44
"18641","Target_Child","and",4.61071184120465,"other",5
"18642","Target_Child","and",4.61071184120465,"question",6
"18643","Target_Child","and",4.61344969199179,"declarative",20
"18644","Target_Child","and",4.61344969199179,"imperative",1
"18645","Target_Child","and",4.61344969199179,"other",5
"18646","Target_Child","and",4.61344969199179,"question",5
"18647","Target_Child","and",4.61618754277892,"declarative",3
"18648","Target_Child","and",4.62166324435318,"declarative",16
"18649","Target_Child","and",4.62166324435318,"other",4
"18650","Target_Child","and",4.62166324435318,"question",4
"18651","Target_Child","and",4.62987679671458,"declarative",13
"18652","Target_Child","and",4.62987679671458,"other",1
"18653","Target_Child","and",4.62987679671458,"question",5
"18654","Target_Child","and",4.63261464750171,"declarative",18
"18655","Target_Child","and",4.63809034907598,"declarative",38
"18656","Target_Child","and",4.63809034907598,"imperative",1
"18657","Target_Child","and",4.63809034907598,"question",3
"18658","Target_Child","and",4.6490417522245,"declarative",30
"18659","Target_Child","and",4.6490417522245,"other",6
"18660","Target_Child","and",4.6490417522245,"question",4
"18661","Target_Child","and",4.65177960301164,"declarative",4
"18662","Target_Child","and",4.65177960301164,"imperative",1
"18663","Target_Child","and",4.65177960301164,"question",6
"18664","Target_Child","and",4.65451745379877,"declarative",30
"18665","Target_Child","and",4.65451745379877,"imperative",1
"18666","Target_Child","and",4.65451745379877,"other",2
"18667","Target_Child","and",4.65451745379877,"question",1
"18668","Target_Child","and",4.65999315537303,"declarative",48
"18669","Target_Child","and",4.65999315537303,"other",3
"18670","Target_Child","and",4.65999315537303,"question",2
"18671","Target_Child","and",4.66273100616016,"declarative",73
"18672","Target_Child","and",4.66273100616016,"other",8
"18673","Target_Child","and",4.66273100616016,"question",7
"18674","Target_Child","and",4.66666666666667,"declarative",241
"18675","Target_Child","and",4.66666666666667,"imperative",1
"18676","Target_Child","and",4.66666666666667,"other",16
"18677","Target_Child","and",4.66666666666667,"question",9
"18678","Target_Child","and",4.6694045174538,"declarative",51
"18679","Target_Child","and",4.6694045174538,"question",1
"18680","Target_Child","and",4.67214236824093,"declarative",12
"18681","Target_Child","and",4.67214236824093,"question",3
"18682","Target_Child","and",4.67488021902806,"declarative",46
"18683","Target_Child","and",4.67488021902806,"other",6
"18684","Target_Child","and",4.67488021902806,"question",5
"18685","Target_Child","and",4.6776180698152,"declarative",39
"18686","Target_Child","and",4.6776180698152,"other",2
"18687","Target_Child","and",4.6776180698152,"question",2
"18688","Target_Child","and",4.68309377138946,"declarative",28
"18689","Target_Child","and",4.68309377138946,"other",2
"18690","Target_Child","and",4.68309377138946,"question",3
"18691","Target_Child","and",4.68583162217659,"declarative",22
"18692","Target_Child","and",4.68583162217659,"question",4
"18693","Target_Child","and",4.68856947296372,"declarative",48
"18694","Target_Child","and",4.68856947296372,"other",3
"18695","Target_Child","and",4.68856947296372,"question",1
"18696","Target_Child","and",4.69130732375086,"declarative",39
"18697","Target_Child","and",4.69130732375086,"imperative",2
"18698","Target_Child","and",4.69130732375086,"other",4
"18699","Target_Child","and",4.69130732375086,"question",5
"18700","Target_Child","and",4.69404517453799,"declarative",14
"18701","Target_Child","and",4.69404517453799,"imperative",4
"18702","Target_Child","and",4.69404517453799,"other",1
"18703","Target_Child","and",4.69404517453799,"question",5
"18704","Target_Child","and",4.70225872689938,"declarative",34
"18705","Target_Child","and",4.70225872689938,"other",6
"18706","Target_Child","and",4.70499657768652,"declarative",17
"18707","Target_Child","and",4.70499657768652,"other",2
