"","speaker_role","word","target_child_age_years","count","total","rel_freq","ppt"
"3278","Mother","and",5.38535249828884,15,1712,0.00876168224299065,8.76168224299065
"3279","Mother","and",5.39082819986311,7,707,0.0099009900990099,9.9009900990099
"3280","Mother","and",5.39356605065024,7,281,0.0249110320284698,24.9110320284698
"3281","Mother","and",5.39630390143737,5,756,0.00661375661375661,6.61375661375661
"3282","Mother","and",5.40451745379877,46,1803,0.0255130338325014,25.5130338325014
"3283","Mother","and",5.43035592060233,14,898,0.0155902004454343,15.5902004454343
"3284","Mother","and",5.43309377138946,41,1598,0.025657071339174,25.657071339174
"3285","Mother","and",5.44678302532512,85,4629,0.0183624972996328,18.3624972996328
"3286","Mother","and",5.46321013004791,46,2305,0.0199566160520607,19.9566160520607
"3287","Mother","and",5.4960643394935,61,3278,0.0186089078706528,18.6089078706528
"3288","Mother","and",5.50547570157426,35,2338,0.0149700598802395,14.9700598802395
"3289","Mother","and",5.51642710472279,6,642,0.00934579439252336,9.34579439252336
"3290","Mother","and",5.53011635865845,108,5539,0.0194981043509659,19.4981043509659
"3291","Mother","and",5.53559206023272,30,2435,0.0123203285420945,12.3203285420945
"3292","Mother","and",5.55201916495551,15,1078,0.0139146567717996,13.9146567717996
"3293","Mother","and",5.55475701574264,22,1716,0.0128205128205128,12.8205128205128
"3294","Mother","and",5.56297056810404,77,4554,0.0169082125603865,16.9082125603865
"3295","Mother","and",5.5684462696783,6,673,0.00891530460624071,8.91530460624071
"3296","Mother","and",5.5766598220397,36,3681,0.0097799511002445,9.7799511002445
"3297","Mother","and",5.57939767282683,2,704,0.00284090909090909,2.84090909090909
"3298","Mother","and",5.58607118412047,105,6558,0.0160109789569991,16.0109789569991
"3299","Mother","and",5.5888090349076,34,2664,0.0127627627627628,12.7627627627628
"3300","Mother","and",5.60523613963039,30,1283,0.0233826968043648,23.3826968043648
"3301","Mother","and",5.60797399041752,57,2089,0.0272857826711345,27.2857826711345
"3302","Mother","and",5.61344969199179,19,1478,0.0128552097428958,12.8552097428958
"3303","Mother","and",5.61892539356605,67,3875,0.0172903225806452,17.2903225806452
"3304","Mother","and",5.62713894592745,49,2534,0.0193370165745856,19.3370165745856
"3305","Mother","and",5.63809034907598,78,4092,0.0190615835777126,19.0615835777126
"3306","Mother","and",5.65177960301164,55,2884,0.0190707350901526,19.0707350901526
"3307","Mother","and",5.66273100616016,46,2532,0.0181674565560821,18.1674565560821
"3308","Mother","and",5.68583162217659,122,5075,0.0240394088669951,24.0394088669951
"3309","Mother","and",5.68856947296372,7,543,0.0128913443830571,12.8913443830571
"3310","Mother","and",5.69404517453799,87,4543,0.0191503411842395,19.1503411842395
"3311","Mother","and",5.69678302532512,1,22,0.0454545454545455,45.4545454545455
"3312","Mother","and",5.69952087611225,44,2394,0.0183792815371763,18.3792815371763
"3313","Mother","and",5.70499657768652,5,421,0.0118764845605701,11.8764845605701
"3314","Mother","and",5.73511293634497,58,2921,0.0198562136254707,19.8562136254707
"3315","Mother","and",5.74880219028063,7,473,0.0147991543340381,14.7991543340381
"3316","Mother","and",5.75,7,952,0.00735294117647059,7.35294117647059
"3317","Mother","and",5.75273785078713,45,2174,0.0206991720331187,20.6991720331187
"3318","Mother","and",5.77464065708419,28,1622,0.0172626387176326,17.2626387176326
"3319","Mother","and",5.78285420944558,49,2394,0.0204678362573099,20.4678362573099
"3320","Mother","and",5.78832991101985,125,6369,0.0196263149631025,19.6263149631025
"3321","Mother","and",5.80201916495551,42,1937,0.0216830149716056,21.6830149716056
"3322","Mother","and",5.80749486652977,20,1540,0.012987012987013,12.987012987013
"3323","Mother","and",5.81570841889117,11,867,0.0126874279123414,12.6874279123414
"3324","Mother","and",5.82392197125257,38,2103,0.0180694246314788,18.0694246314788
"3325","Mother","and",5.82939767282683,47,2944,0.0159646739130435,15.9646739130435
"3326","Mother","and",5.83213552361396,1,288,0.00347222222222222,3.47222222222222
"3327","Mother","and",5.83333333333333,17,565,0.0300884955752212,30.0884955752212
"3328","Mother","and",5.83607118412047,6,426,0.0140845070422535,14.0845070422535
"3329","Mother","and",5.85249828884326,26,1494,0.0174029451137885,17.4029451137885
"3330","Mother","and",5.86892539356605,1,52,0.0192307692307692,19.2307692307692
"3331","Mother","and",5.87713894592745,59,3789,0.015571390868303,15.571390868303
"3332","Mother","and",5.88809034907598,58,2428,0.0238879736408567,23.8879736408567
"3333","Mother","and",5.89082819986311,65,4006,0.0162256615077384,16.2256615077384
"3334","Mother","and",5.89356605065024,17,1500,0.0113333333333333,11.3333333333333
"3335","Mother","and",5.9194045174538,12,1284,0.00934579439252336,9.34579439252336
"3336","Mother","and",5.9276180698152,11,1427,0.00770847932725999,7.70847932725999
"3337","Mother","and",5.95225872689938,82,4524,0.0181255526083112,18.1255526083112
"3338","Mother","and",5.96047227926078,50,1914,0.0261233019853709,26.123301985371
"3339","Mother","and",5.96321013004791,60,3266,0.0183710961420698,18.3710961420698
"3340","Mother","or",1.01642710472279,1,3399,0.000294204177699323,0.294204177699323
"3341","Mother","or",1.03832991101985,5,3533,0.00141522785168412,1.41522785168412
"3342","Mother","or",1.04654346338125,2,1852,0.00107991360691145,1.07991360691145
"3343","Mother","or",1.05749486652977,20,8734,0.00228990153423403,2.28990153423403
"3344","Mother","or",1.07118412046543,2,3825,0.000522875816993464,0.522875816993464
"3345","Mother","or",1.07939767282683,6,5241,0.00114481969089868,1.14481969089868
"3346","Mother","or",1.08333333333333,1,2346,0.000426257459505541,0.426257459505541
"3347","Mother","or",1.0888090349076,2,3806,0.000525486074619023,0.525486074619023
"3348","Mother","or",1.09702258726899,4,2805,0.00142602495543672,1.42602495543672
"3349","Mother","or",1.11344969199179,1,1580,0.000632911392405063,0.632911392405063
"3350","Mother","or",1.12987679671458,8,6924,0.00115540150202195,1.15540150202195
"3351","Mother","or",1.1572553045859,2,1577,0.00126823081800888,1.26823081800888
"3352","Mother","or",1.16666666666667,2,1784,0.00112107623318386,1.12107623318386
"3353","Mother","or",1.1694045174538,4,7578,0.000527843758247559,0.527843758247559
"3354","Mother","or",1.17214236824093,6,5961,0.00100654252642174,1.00654252642174
"3355","Mother","or",1.17488021902806,1,721,0.0013869625520111,1.3869625520111
"3356","Mother","or",1.18309377138946,1,4901,0.0002040399918384,0.2040399918384
"3357","Mother","or",1.18583162217659,3,4867,0.000616396137250873,0.616396137250873
"3358","Mother","or",1.19130732375086,1,5115,0.000195503421309873,0.195503421309873
"3359","Mother","or",1.19404517453799,8,5350,0.00149532710280374,1.49532710280374
"3360","Mother","or",1.20225872689938,4,8572,0.000466635557629491,0.466635557629491
"3361","Mother","or",1.20499657768652,3,2962,0.00101282916948008,1.01282916948008
"3362","Mother","or",1.20773442847365,7,3058,0.00228907782864617,2.28907782864617
"3363","Mother","or",1.21594798083504,4,3757,0.00106467926537131,1.06467926537131
"3364","Mother","or",1.22416153319644,2,2678,0.000746825989544436,0.746825989544436
"3365","Mother","or",1.22689938398357,1,1149,0.000870322019147084,0.870322019147084
"3366","Mother","or",1.24332648870637,14,7301,0.00191754554170662,1.91754554170662
"3367","Mother","or",1.25,8,5429,0.0014735678762203,1.4735678762203
"3368","Mother","or",1.26916495550992,1,3429,0.000291630212890055,0.291630212890055
"3369","Mother","or",1.27464065708419,3,1289,0.00232738557020946,2.32738557020946
"3370","Mother","or",1.28285420944559,2,4934,0.000405350628293474,0.405350628293474
"3371","Mother","or",1.28559206023272,6,4253,0.00141076886903362,1.41076886903362
"3372","Mother","or",1.29106776180698,6,4897,0.00122523994282214,1.22523994282214
"3373","Mother","or",1.31297056810404,6,3952,0.00151821862348178,1.51821862348178
"3374","Mother","or",1.3184462696783,6,4814,0.00124636476942252,1.24636476942252
"3375","Mother","or",1.32118412046543,8,6540,0.00122324159021407,1.22324159021407
"3376","Mother","or",1.33333333333333,15,7274,0.00206213912565301,2.06213912565301
"3377","Mother","or",1.34154688569473,2,3736,0.000535331905781585,0.535331905781585
"3378","Mother","or",1.34702258726899,1,10,0.1,100
"3379","Mother","or",1.35249828884326,5,2115,0.00236406619385343,2.36406619385343
"3380","Mother","or",1.36071184120465,6,4468,0.00134288272157565,1.34288272157565
"3381","Mother","or",1.36344969199179,4,3343,0.00119653006281783,1.19653006281783
"3382","Mother","or",1.36618754277892,1,4270,0.000234192037470726,0.234192037470726
"3383","Mother","or",1.37713894592745,6,5435,0.00110395584176633,1.10395584176633
"3384","Mother","or",1.38809034907598,2,2044,0.000978473581213307,0.978473581213307
"3385","Mother","or",1.39630390143737,9,8257,0.00108998425578297,1.08998425578297
"3386","Mother","or",1.40451745379877,1,2813,0.000355492356914326,0.355492356914326
"3387","Mother","or",1.4072553045859,6,5592,0.00107296137339056,1.07296137339056
"3388","Mother","or",1.40999315537303,1,1205,0.000829875518672199,0.829875518672199
"3389","Mother","or",1.41666666666667,11,10712,0.0010268857356236,1.0268857356236
"3390","Mother","or",1.42214236824093,3,3037,0.000987816924596642,0.987816924596641
"3391","Mother","or",1.42488021902806,10,4351,0.00229832222477591,2.29832222477591
"3392","Mother","or",1.43856947296372,3,4075,0.000736196319018405,0.736196319018405
"3393","Mother","or",1.44678302532512,7,4479,0.00156284885018977,1.56284885018977
"3394","Mother","or",1.45499657768652,1,1332,0.000750750750750751,0.750750750750751
"3395","Mother","or",1.46047227926078,2,2005,0.000997506234413965,0.997506234413965
"3396","Mother","or",1.46321013004791,2,3489,0.00057323015190599,0.57323015190599
"3397","Mother","or",1.47142368240931,3,2296,0.00130662020905923,1.30662020905923
"3398","Mother","or",1.47416153319644,5,5326,0.000938790837401427,0.938790837401427
"3399","Mother","or",1.47689938398357,1,830,0.00120481927710843,1.20481927710843
"3400","Mother","or",1.48237508555784,5,3239,0.00154368632293918,1.54368632293918
"3401","Mother","or",1.48511293634497,1,357,0.00280112044817927,2.80112044817927
"3402","Mother","or",1.4878507871321,3,3082,0.000973393900064893,0.973393900064893
"3403","Mother","or",1.49332648870637,2,1348,0.00148367952522255,1.48367952522255
"3404","Mother","or",1.4960643394935,9,2107,0.00427147603227337,4.27147603227337
"3405","Mother","or",1.5,9,22198,0.000405441931705559,0.405441931705559
"3406","Mother","or",1.50547570157426,6,4666,0.00128589798542649,1.28589798542649
"3407","Mother","or",1.5082135523614,7,3135,0.00223285486443381,2.23285486443381
"3408","Mother","or",1.51095140314853,6,7219,0.000831140047097936,0.831140047097936
"3409","Mother","or",1.51368925393566,7,5256,0.00133181126331811,1.33181126331811
"3410","Mother","or",1.51916495550992,3,394,0.00761421319796954,7.61421319796954
"3411","Mother","or",1.52464065708419,3,5610,0.00053475935828877,0.53475935828877
"3412","Mother","or",1.53011635865845,1,4192,0.000238549618320611,0.238549618320611
"3413","Mother","or",1.53559206023272,1,27,0.037037037037037,37.037037037037
"3414","Mother","or",1.53832991101985,7,3376,0.00207345971563981,2.07345971563981
"3415","Mother","or",1.54928131416838,5,6967,0.000717669011052103,0.717669011052103
"3416","Mother","or",1.55201916495551,5,4676,0.00106928999144568,1.06928999144568
"3417","Mother","or",1.55475701574264,5,6655,0.000751314800901578,0.751314800901578
"3418","Mother","or",1.55749486652977,1,860,0.00116279069767442,1.16279069767442
"3419","Mother","or",1.58333333333333,33,38687,0.000852999715666761,0.852999715666761
"3420","Mother","or",1.58607118412047,26,6074,0.00428054000658545,4.28054000658545
"3421","Mother","or",1.5888090349076,1,47,0.0212765957446809,21.2765957446809
"3422","Mother","or",1.59428473648186,1,2965,0.000337268128161889,0.337268128161889
"3423","Mother","or",1.59702258726899,7,4225,0.00165680473372781,1.65680473372781
"3424","Mother","or",1.60249828884326,2,4064,0.000492125984251968,0.492125984251969
"3425","Mother","or",1.60797399041752,1,2068,0.000483558994197292,0.483558994197292
"3426","Mother","or",1.61071184120465,9,4345,0.00207134637514384,2.07134637514384
"3427","Mother","or",1.61892539356605,1,2323,0.000430477830391735,0.430477830391735
"3428","Mother","or",1.62166324435318,4,6047,0.000661485033901108,0.661485033901108
"3429","Mother","or",1.62440109514031,9,6133,0.00146747105820969,1.46747105820969
"3430","Mother","or",1.62987679671458,7,5117,0.00136798905608755,1.36798905608755
"3431","Mother","or",1.63261464750171,2,6171,0.000324096580781073,0.324096580781073
"3432","Mother","or",1.63535249828884,11,9786,0.00112405477212344,1.12405477212344
"3433","Mother","or",1.63809034907598,1,2334,0.000428449014567267,0.428449014567267
"3434","Mother","or",1.64356605065024,3,1754,0.00171037628278221,1.71037628278221
"3435","Mother","or",1.64630390143737,10,6455,0.00154918667699458,1.54918667699458
"3436","Mother","or",1.65451745379877,4,6000,0.000666666666666667,0.666666666666667
"3437","Mother","or",1.6572553045859,2,1728,0.00115740740740741,1.15740740740741
"3438","Mother","or",1.66273100616016,5,5483,0.000911909538573773,0.911909538573774
"3439","Mother","or",1.66666666666667,9,24071,0.000373893897220722,0.373893897220722
"3440","Mother","or",1.6694045174538,13,7697,0.00168896972846564,1.68896972846564
"3441","Mother","or",1.67214236824093,3,5895,0.000508905852417303,0.508905852417303
"3442","Mother","or",1.67488021902806,9,5126,0.00175575497463909,1.75575497463909
"3443","Mother","or",1.6776180698152,8,7654,0.0010452051215051,1.0452051215051
"3444","Mother","or",1.68035592060233,4,3276,0.00122100122100122,1.22100122100122
"3445","Mother","or",1.68309377138946,1,3039,0.000329055610398157,0.329055610398157
"3446","Mother","or",1.68583162217659,1,5413,0.000184740439682246,0.184740439682246
"3447","Mother","or",1.68856947296372,9,3985,0.00225846925972396,2.25846925972396
"3448","Mother","or",1.69678302532512,3,4641,0.000646412411118293,0.646412411118294
"3449","Mother","or",1.69952087611225,1,3695,0.00027063599458728,0.27063599458728
"3450","Mother","or",1.70499657768652,16,8765,0.00182544209925841,1.82544209925841
"3451","Mother","or",1.70773442847365,2,4319,0.000463070155128502,0.463070155128502
"3452","Mother","or",1.71047227926078,5,3210,0.00155763239875389,1.55763239875389
"3453","Mother","or",1.71594798083504,6,5480,0.00109489051094891,1.09489051094891
"3454","Mother","or",1.71868583162218,1,458,0.00218340611353712,2.18340611353712
"3455","Mother","or",1.72142368240931,4,3418,0.00117027501462844,1.17027501462844
"3456","Mother","or",1.72416153319644,5,4593,0.00108861310690181,1.08861310690181
"3457","Mother","or",1.72689938398357,6,9009,0.000666000666000666,0.666000666000666
"3458","Mother","or",1.7296372347707,1,540,0.00185185185185185,1.85185185185185
"3459","Mother","or",1.73237508555784,1,546,0.00183150183150183,1.83150183150183
"3460","Mother","or",1.73511293634497,6,6676,0.000898741761533853,0.898741761533853
"3461","Mother","or",1.7378507871321,2,731,0.0027359781121751,2.7359781121751
"3462","Mother","or",1.74058863791923,7,5897,0.00118704425979312,1.18704425979312
"3463","Mother","or",1.7460643394935,5,3843,0.00130106687483737,1.30106687483737
"3464","Mother","or",1.74880219028063,2,914,0.00218818380743982,2.18818380743982
"3465","Mother","or",1.75,13,17571,0.000739855443628706,0.739855443628706
"3466","Mother","or",1.75273785078713,3,836,0.00358851674641148,3.58851674641148
"3467","Mother","or",1.75547570157426,5,7520,0.000664893617021277,0.664893617021277
"3468","Mother","or",1.7582135523614,3,3285,0.00091324200913242,0.91324200913242
"3469","Mother","or",1.76095140314853,2,3404,0.000587544065804935,0.587544065804935
"3470","Mother","or",1.76916495550992,5,3017,0.00165727543917799,1.65727543917799
"3471","Mother","or",1.77190280629706,8,6558,0.00121988411100945,1.21988411100945
"3472","Mother","or",1.77464065708419,1,3134,0.000319081046585833,0.319081046585833
