"","speech_act","speaker_role","target_child_age_years","gloss","freq","total_freq","relFreq","relFreq_ppt"
"9328","question","Father",5.13809034907598,"or",3,1626,0.0018450184501845,1.8450184501845
"9329","question","Father",5.18583162217659,"and",3,319,0.00940438871473354,9.40438871473354
"9330","question","Father",5.19404517453799,"and",5,685,0.0072992700729927,7.2992700729927
"9331","question","Father",5.19404517453799,"or",2,685,0.00291970802919708,2.91970802919708
"9332","question","Father",5.25,"and",5,617,0.00810372771474878,8.10372771474878
"9333","question","Father",5.25,"or",5,617,0.00810372771474878,8.10372771474878
"9334","question","Father",5.27464065708419,"and",29,1758,0.0164960182025028,16.4960182025028
"9335","question","Father",5.27464065708419,"or",5,1758,0.00284414106939704,2.84414106939704
"9336","question","Father",5.37440109514031,"and",3,345,0.00869565217391304,8.69565217391304
"9337","question","Father",5.39630390143737,"or",1,45,0.0222222222222222,22.2222222222222
"9338","question","Father",5.44952087611225,"and",4,182,0.021978021978022,21.978021978022
"9339","question","Father",5.44952087611225,"or",2,182,0.010989010989011,10.989010989011
"9340","question","Father",5.50547570157426,"and",5,241,0.020746887966805,20.746887966805
"9341","question","Father",5.50547570157426,"or",2,241,0.00829875518672199,8.29875518672199
"9342","question","Father",5.53559206023272,"and",2,158,0.0126582278481013,12.6582278481013
"9343","question","Father",5.53559206023272,"or",1,158,0.00632911392405063,6.32911392405063
"9344","question","Father",5.5888090349076,"and",1,184,0.00543478260869565,5.43478260869565
"9345","question","Father",5.69678302532512,"and",1,88,0.0113636363636364,11.3636363636364
"9346","question","Father",5.75,"and",4,533,0.0075046904315197,7.5046904315197
"9347","question","Father",5.75,"or",2,533,0.00375234521575985,3.75234521575985
"9348","question","Father",5.78832991101985,"and",5,348,0.014367816091954,14.367816091954
"9349","question","Father",5.78832991101985,"or",1,348,0.0028735632183908,2.8735632183908
"9350","question","Father",5.80201916495551,"or",1,84,0.0119047619047619,11.9047619047619
"9351","question","Father",5.83333333333333,"and",2,291,0.00687285223367698,6.87285223367698
"9352","question","Father",5.89082819986311,"and",2,287,0.00696864111498258,6.96864111498258
"9353","question","Father",5.89082819986311,"or",2,287,0.00696864111498258,6.96864111498258
"9354","question","Mother",1.01642710472279,"and",1,1002,0.000998003992015968,0.998003992015968
"9355","question","Mother",1.01642710472279,"or",1,1002,0.000998003992015968,0.998003992015968
"9356","question","Mother",1.03832991101985,"and",3,1003,0.00299102691924227,2.99102691924227
"9357","question","Mother",1.03832991101985,"or",3,1003,0.00299102691924227,2.99102691924227
"9358","question","Mother",1.04654346338125,"and",2,509,0.00392927308447937,3.92927308447937
"9359","question","Mother",1.05749486652977,"and",20,3282,0.00609384521633151,6.09384521633151
"9360","question","Mother",1.05749486652977,"or",11,3282,0.00335161486898233,3.35161486898233
"9361","question","Mother",1.07118412046543,"and",8,1028,0.00778210116731518,7.78210116731517
"9362","question","Mother",1.07118412046543,"or",1,1028,0.000972762645914397,0.972762645914397
"9363","question","Mother",1.0766598220397,"and",5,801,0.00624219725343321,6.24219725343321
"9364","question","Mother",1.07939767282683,"and",18,2479,0.0072609923356192,7.2609923356192
"9365","question","Mother",1.07939767282683,"or",5,2479,0.00201694231544978,2.01694231544978
"9366","question","Mother",1.08333333333333,"and",2,768,0.00260416666666667,2.60416666666667
"9367","question","Mother",1.0888090349076,"and",3,1207,0.00248550124275062,2.48550124275062
"9368","question","Mother",1.0888090349076,"or",1,1207,0.000828500414250207,0.828500414250207
"9369","question","Mother",1.09702258726899,"and",2,733,0.00272851296043656,2.72851296043656
"9370","question","Mother",1.09702258726899,"or",4,733,0.00545702592087312,5.45702592087312
"9371","question","Mother",1.11344969199179,"and",2,509,0.00392927308447937,3.92927308447937
"9372","question","Mother",1.11892539356605,"and",8,727,0.0110041265474553,11.0041265474553
"9373","question","Mother",1.12987679671458,"and",5,1812,0.00275938189845475,2.75938189845475
"9374","question","Mother",1.12987679671458,"or",3,1812,0.00165562913907285,1.65562913907285
"9375","question","Mother",1.1490417522245,"and",4,801,0.00499375780274657,4.99375780274657
"9376","question","Mother",1.15451745379877,"and",2,645,0.00310077519379845,3.10077519379845
"9377","question","Mother",1.1572553045859,"and",2,566,0.00353356890459364,3.53356890459364
"9378","question","Mother",1.1572553045859,"or",1,566,0.00176678445229682,1.76678445229682
"9379","question","Mother",1.16666666666667,"and",2,607,0.00329489291598023,3.29489291598023
"9380","question","Mother",1.1694045174538,"and",12,2010,0.00597014925373134,5.97014925373134
"9381","question","Mother",1.1694045174538,"or",3,2010,0.00149253731343284,1.49253731343284
"9382","question","Mother",1.17214236824093,"and",13,1817,0.00715465052283985,7.15465052283985
"9383","question","Mother",1.17214236824093,"or",6,1817,0.00330214639515685,3.30214639515685
"9384","question","Mother",1.17488021902806,"or",1,346,0.00289017341040462,2.89017341040462
"9385","question","Mother",1.1776180698152,"and",3,1086,0.00276243093922652,2.76243093922652
"9386","question","Mother",1.18035592060233,"and",5,1025,0.0048780487804878,4.8780487804878
"9387","question","Mother",1.18309377138946,"and",3,1559,0.00192431045542014,1.92431045542014
"9388","question","Mother",1.18309377138946,"or",1,1559,0.00064143681847338,0.64143681847338
"9389","question","Mother",1.18583162217659,"and",12,1850,0.00648648648648649,6.48648648648649
"9390","question","Mother",1.18583162217659,"or",1,1850,0.000540540540540541,0.540540540540541
"9391","question","Mother",1.19130732375086,"and",4,1921,0.00208224882873503,2.08224882873503
"9392","question","Mother",1.19130732375086,"or",1,1921,0.000520562207183758,0.520562207183758
"9393","question","Mother",1.19404517453799,"and",5,1823,0.00274273176083379,2.74273176083379
"9394","question","Mother",1.19404517453799,"or",3,1823,0.00164563905650027,1.64563905650027
"9395","question","Mother",1.19952087611225,"and",2,358,0.00558659217877095,5.58659217877095
"9396","question","Mother",1.20225872689938,"and",22,3611,0.00609249515369704,6.09249515369704
"9397","question","Mother",1.20225872689938,"or",1,3611,0.00027693159789532,0.27693159789532
"9398","question","Mother",1.20499657768652,"and",6,921,0.00651465798045603,6.51465798045603
"9399","question","Mother",1.20499657768652,"or",3,921,0.00325732899022801,3.25732899022801
"9400","question","Mother",1.20773442847365,"and",6,851,0.00705052878965922,7.05052878965923
"9401","question","Mother",1.20773442847365,"or",3,851,0.00352526439482961,3.52526439482961
"9402","question","Mother",1.21047227926078,"and",3,804,0.00373134328358209,3.73134328358209
"9403","question","Mother",1.21594798083504,"and",4,724,0.00552486187845304,5.52486187845304
"9404","question","Mother",1.21594798083504,"or",1,724,0.00138121546961326,1.38121546961326
"9405","question","Mother",1.21868583162218,"and",2,372,0.00537634408602151,5.37634408602151
"9406","question","Mother",1.22416153319644,"and",5,613,0.00815660685154975,8.15660685154976
"9407","question","Mother",1.22689938398357,"and",1,445,0.00224719101123596,2.24719101123596
"9408","question","Mother",1.22689938398357,"or",1,445,0.00224719101123596,2.24719101123596
"9409","question","Mother",1.24332648870637,"and",22,2180,0.0100917431192661,10.0917431192661
"9410","question","Mother",1.24332648870637,"or",6,2180,0.00275229357798165,2.75229357798165
"9411","question","Mother",1.24880219028063,"and",1,26,0.0384615384615385,38.4615384615385
"9412","question","Mother",1.25,"and",5,1130,0.00442477876106195,4.42477876106195
"9413","question","Mother",1.25,"or",2,1130,0.00176991150442478,1.76991150442478
"9414","question","Mother",1.26916495550992,"and",6,927,0.00647249190938511,6.47249190938511
"9415","question","Mother",1.26916495550992,"or",1,927,0.00107874865156419,1.07874865156419
"9416","question","Mother",1.27464065708419,"or",2,503,0.00397614314115308,3.97614314115308
"9417","question","Mother",1.28285420944559,"and",14,1119,0.0125111706881144,12.5111706881144
"9418","question","Mother",1.28285420944559,"or",1,1119,0.000893655049151028,0.893655049151028
"9419","question","Mother",1.28559206023272,"and",10,1048,0.00954198473282443,9.54198473282443
"9420","question","Mother",1.28559206023272,"or",1,1048,0.000954198473282443,0.954198473282443
"9421","question","Mother",1.29106776180698,"and",7,1112,0.00629496402877698,6.29496402877698
"9422","question","Mother",1.29106776180698,"or",4,1112,0.00359712230215827,3.59712230215827
"9423","question","Mother",1.31297056810404,"and",13,900,0.0144444444444444,14.4444444444444
"9424","question","Mother",1.31297056810404,"or",5,900,0.00555555555555556,5.55555555555556
"9425","question","Mother",1.3184462696783,"and",11,1324,0.00830815709969789,8.30815709969789
"9426","question","Mother",1.3184462696783,"or",2,1324,0.00151057401812689,1.51057401812689
"9427","question","Mother",1.32118412046543,"and",19,1970,0.00964467005076142,9.64467005076142
"9428","question","Mother",1.32118412046543,"or",7,1970,0.00355329949238579,3.55329949238579
"9429","question","Mother",1.33333333333333,"and",4,2022,0.0019782393669634,1.9782393669634
"9430","question","Mother",1.33333333333333,"or",5,2022,0.00247279920870425,2.47279920870425
"9431","question","Mother",1.34154688569473,"and",19,1136,0.0167253521126761,16.7253521126761
"9432","question","Mother",1.34154688569473,"or",1,1136,0.000880281690140845,0.880281690140845
"9433","question","Mother",1.34702258726899,"or",1,8,0.125,125
"9434","question","Mother",1.35249828884326,"and",7,529,0.0132325141776938,13.2325141776938
"9435","question","Mother",1.35249828884326,"or",2,529,0.00378071833648393,3.78071833648393
"9436","question","Mother",1.36071184120465,"and",8,1163,0.00687876182287188,6.87876182287188
"9437","question","Mother",1.36071184120465,"or",4,1163,0.00343938091143594,3.43938091143594
"9438","question","Mother",1.36344969199179,"and",6,859,0.0069848661233993,6.9848661233993
"9439","question","Mother",1.36344969199179,"or",3,859,0.00349243306169965,3.49243306169965
"9440","question","Mother",1.36618754277892,"and",11,1240,0.00887096774193548,8.87096774193548
"9441","question","Mother",1.37713894592745,"and",10,1370,0.0072992700729927,7.2992700729927
"9442","question","Mother",1.37713894592745,"or",1,1370,0.00072992700729927,0.72992700729927
"9443","question","Mother",1.38809034907598,"and",4,795,0.0050314465408805,5.0314465408805
"9444","question","Mother",1.39630390143737,"and",18,2424,0.00742574257425743,7.42574257425743
"9445","question","Mother",1.39630390143737,"or",4,2424,0.00165016501650165,1.65016501650165
"9446","question","Mother",1.40177960301164,"and",1,42,0.0238095238095238,23.8095238095238
"9447","question","Mother",1.40451745379877,"and",12,631,0.0190174326465927,19.0174326465927
"9448","question","Mother",1.40451745379877,"or",1,631,0.00158478605388273,1.58478605388273
"9449","question","Mother",1.4072553045859,"and",8,1668,0.00479616306954436,4.79616306954436
"9450","question","Mother",1.4072553045859,"or",3,1668,0.00179856115107914,1.79856115107914
"9451","question","Mother",1.40999315537303,"or",1,494,0.00202429149797571,2.02429149797571
"9452","question","Mother",1.41666666666667,"and",10,3789,0.00263921879123779,2.63921879123779
"9453","question","Mother",1.41666666666667,"or",3,3789,0.000791765637371338,0.791765637371338
"9454","question","Mother",1.42214236824093,"and",10,1071,0.00933706816059757,9.33706816059757
"9455","question","Mother",1.42214236824093,"or",3,1071,0.00280112044817927,2.80112044817927
"9456","question","Mother",1.42488021902806,"and",5,1182,0.00423011844331641,4.23011844331641
"9457","question","Mother",1.42488021902806,"or",3,1182,0.00253807106598985,2.53807106598985
"9458","question","Mother",1.43309377138946,"and",4,274,0.0145985401459854,14.5985401459854
"9459","question","Mother",1.43856947296372,"and",17,1268,0.0134069400630915,13.4069400630915
"9460","question","Mother",1.43856947296372,"or",2,1268,0.00157728706624606,1.57728706624606
"9461","question","Mother",1.44678302532512,"and",22,1822,0.0120746432491767,12.0746432491767
"9462","question","Mother",1.44678302532512,"or",5,1822,0.00274423710208562,2.74423710208562
"9463","question","Mother",1.44952087611225,"and",1,571,0.00175131348511384,1.75131348511384
"9464","question","Mother",1.45225872689938,"and",8,513,0.0155945419103314,15.5945419103314
"9465","question","Mother",1.45499657768652,"and",4,420,0.00952380952380952,9.52380952380953
"9466","question","Mother",1.45499657768652,"or",1,420,0.00238095238095238,2.38095238095238
"9467","question","Mother",1.46047227926078,"and",9,752,0.011968085106383,11.968085106383
"9468","question","Mother",1.46047227926078,"or",1,752,0.00132978723404255,1.32978723404255
"9469","question","Mother",1.46321013004791,"and",12,698,0.0171919770773639,17.1919770773639
"9470","question","Mother",1.46321013004791,"or",2,698,0.00286532951289398,2.86532951289398
"9471","question","Mother",1.47142368240931,"and",2,806,0.00248138957816377,2.48138957816377
"9472","question","Mother",1.47142368240931,"or",2,806,0.00248138957816377,2.48138957816377
"9473","question","Mother",1.47416153319644,"and",7,1381,0.00506879073135409,5.06879073135409
"9474","question","Mother",1.47416153319644,"or",1,1381,0.000724112961622013,0.724112961622013
"9475","question","Mother",1.48237508555784,"and",14,1061,0.0131950989632422,13.1950989632422
"9476","question","Mother",1.48237508555784,"or",4,1061,0.00377002827521206,3.77002827521206
"9477","question","Mother",1.4878507871321,"and",2,727,0.00275103163686382,2.75103163686382
"9478","question","Mother",1.49332648870637,"and",1,310,0.0032258064516129,3.2258064516129
"9479","question","Mother",1.4960643394935,"or",9,753,0.0119521912350598,11.9521912350598
"9480","question","Mother",1.5,"and",74,8968,0.00825156110615522,8.25156110615522
"9481","question","Mother",1.5,"or",6,8968,0.000669045495093666,0.669045495093666
"9482","question","Mother",1.50547570157426,"and",6,996,0.00602409638554217,6.02409638554217
"9483","question","Mother",1.50547570157426,"or",4,996,0.00401606425702811,4.01606425702811
"9484","question","Mother",1.5082135523614,"and",5,1110,0.0045045045045045,4.5045045045045
"9485","question","Mother",1.5082135523614,"or",3,1110,0.0027027027027027,2.7027027027027
"9486","question","Mother",1.51095140314853,"and",21,2092,0.010038240917782,10.038240917782
"9487","question","Mother",1.51095140314853,"or",2,2092,0.000956022944550669,0.956022944550669
"9488","question","Mother",1.51368925393566,"and",21,2019,0.0104011887072808,10.4011887072808
"9489","question","Mother",1.51368925393566,"or",4,2019,0.00198117880138683,1.98117880138683
"9490","question","Mother",1.51916495550992,"and",1,124,0.00806451612903226,8.06451612903226
"9491","question","Mother",1.51916495550992,"or",2,124,0.0161290322580645,16.1290322580645
"9492","question","Mother",1.52464065708419,"and",16,1397,0.0114531138153185,11.4531138153185
"9493","question","Mother",1.52464065708419,"or",1,1397,0.000715819613457409,0.715819613457409
"9494","question","Mother",1.53011635865845,"and",12,1603,0.00748596381784155,7.48596381784155
"9495","question","Mother",1.53011635865845,"or",1,1603,0.000623830318153462,0.623830318153462
"9496","question","Mother",1.53285420944559,"and",1,18,0.0555555555555556,55.5555555555556
"9497","question","Mother",1.53559206023272,"or",1,13,0.0769230769230769,76.9230769230769
"9498","question","Mother",1.53832991101985,"and",3,885,0.00338983050847458,3.38983050847458
"9499","question","Mother",1.53832991101985,"or",4,885,0.00451977401129944,4.51977401129944
"9500","question","Mother",1.54106776180698,"and",2,1414,0.00141442715700141,1.41442715700141
"9501","question","Mother",1.54380561259411,"and",3,439,0.00683371298405467,6.83371298405467
"9502","question","Mother",1.54928131416838,"and",23,2004,0.0114770459081836,11.4770459081836
"9503","question","Mother",1.55201916495551,"and",11,1583,0.00694883133291219,6.94883133291219
"9504","question","Mother",1.55201916495551,"or",3,1583,0.00189513581806696,1.89513581806696
"9505","question","Mother",1.55475701574264,"and",12,1444,0.00831024930747922,8.31024930747922
"9506","question","Mother",1.55475701574264,"or",3,1444,0.00207756232686981,2.07756232686981
"9507","question","Mother",1.55749486652977,"and",2,246,0.00813008130081301,8.13008130081301
"9508","question","Mother",1.56023271731691,"and",2,460,0.00434782608695652,4.34782608695652
"9509","question","Mother",1.58333333333333,"and",80,12479,0.00641077009375751,6.41077009375751
"9510","question","Mother",1.58333333333333,"or",12,12479,0.000961615514063627,0.961615514063627
"9511","question","Mother",1.58607118412047,"and",20,1231,0.016246953696182,16.246953696182
"9512","question","Mother",1.58607118412047,"or",1,1231,0.000812347684809098,0.812347684809098
"9513","question","Mother",1.5888090349076,"or",1,33,0.0303030303030303,30.3030303030303
"9514","question","Mother",1.59428473648186,"and",4,690,0.00579710144927536,5.79710144927536
"9515","question","Mother",1.59428473648186,"or",1,690,0.00144927536231884,1.44927536231884
"9516","question","Mother",1.59702258726899,"and",9,1129,0.00797165633303809,7.97165633303809
"9517","question","Mother",1.59702258726899,"or",3,1129,0.00265721877767936,2.65721877767936
"9518","question","Mother",1.60249828884326,"and",13,1176,0.0110544217687075,11.0544217687075
"9519","question","Mother",1.60797399041752,"and",3,669,0.00448430493273543,4.48430493273543
"9520","question","Mother",1.60797399041752,"or",1,669,0.00149476831091181,1.49476831091181
"9521","question","Mother",1.61071184120465,"and",9,1223,0.00735895339329518,7.35895339329518
"9522","question","Mother",1.61071184120465,"or",6,1223,0.00490596892886345,4.90596892886345
"9523","question","Mother",1.61892539356605,"and",7,696,0.0100574712643678,10.0574712643678
"9524","question","Mother",1.62166324435318,"and",28,1813,0.0154440154440154,15.4440154440154
"9525","question","Mother",1.62166324435318,"or",2,1813,0.00110314396028682,1.10314396028682
"9526","question","Mother",1.62440109514031,"and",9,2501,0.00359856057576969,3.59856057576969
"9527","question","Mother",1.62440109514031,"or",6,2501,0.00239904038384646,2.39904038384646
"9528","question","Mother",1.62713894592745,"and",4,538,0.00743494423791822,7.43494423791822
"9529","question","Mother",1.62987679671458,"and",6,1209,0.00496277915632754,4.96277915632754
"9530","question","Mother",1.62987679671458,"or",3,1209,0.00248138957816377,2.48138957816377
"9531","question","Mother",1.63261464750171,"and",21,1935,0.0108527131782946,10.8527131782946
"9532","question","Mother",1.63261464750171,"or",2,1935,0.00103359173126615,1.03359173126615
"9533","question","Mother",1.63535249828884,"and",35,2806,0.0124732715609408,12.4732715609408
"9534","question","Mother",1.63535249828884,"or",3,2806,0.00106913756236636,1.06913756236636
"9535","question","Mother",1.63809034907598,"and",8,1275,0.00627450980392157,6.27450980392157
"9536","question","Mother",1.63809034907598,"or",1,1275,0.000784313725490196,0.784313725490196
"9537","question","Mother",1.64082819986311,"and",3,782,0.00383631713554987,3.83631713554987
"9538","question","Mother",1.64356605065024,"and",2,539,0.00371057513914657,3.71057513914657
"9539","question","Mother",1.64356605065024,"or",3,539,0.00556586270871985,5.56586270871985
"9540","question","Mother",1.64630390143737,"and",8,2025,0.00395061728395062,3.95061728395062
"9541","question","Mother",1.64630390143737,"or",5,2025,0.00246913580246914,2.46913580246914
"9542","question","Mother",1.65177960301164,"and",7,676,0.0103550295857988,10.3550295857988
"9543","question","Mother",1.65451745379877,"and",8,1492,0.00536193029490617,5.36193029490617
"9544","question","Mother",1.65451745379877,"or",3,1492,0.00201072386058981,2.01072386058981
"9545","question","Mother",1.6572553045859,"and",10,752,0.0132978723404255,13.2978723404255
"9546","question","Mother",1.66273100616016,"and",19,1752,0.0108447488584475,10.8447488584475
"9547","question","Mother",1.66666666666667,"and",58,9216,0.00629340277777778,6.29340277777778
"9548","question","Mother",1.66666666666667,"or",4,9216,0.000434027777777778,0.434027777777778
"9549","question","Mother",1.6694045174538,"and",16,2550,0.00627450980392157,6.27450980392157
"9550","question","Mother",1.6694045174538,"or",5,2550,0.00196078431372549,1.96078431372549
"9551","question","Mother",1.67214236824093,"and",18,2219,0.00811176205497972,8.11176205497972
"9552","question","Mother",1.67214236824093,"or",2,2219,0.000901306894997747,0.901306894997747
"9553","question","Mother",1.67488021902806,"and",16,1620,0.00987654320987654,9.87654320987654
"9554","question","Mother",1.67488021902806,"or",2,1620,0.00123456790123457,1.23456790123457
"9555","question","Mother",1.6776180698152,"and",13,2019,0.00643883110450718,6.43883110450718
"9556","question","Mother",1.6776180698152,"or",3,2019,0.00148588410104012,1.48588410104012
"9557","question","Mother",1.68035592060233,"and",8,1036,0.00772200772200772,7.72200772200772
"9558","question","Mother",1.68035592060233,"or",4,1036,0.00386100386100386,3.86100386100386
"9559","question","Mother",1.68309377138946,"and",4,1069,0.00374181478016838,3.74181478016838
"9560","question","Mother",1.68309377138946,"or",1,1069,0.000935453695042095,0.935453695042095
"9561","question","Mother",1.68583162217659,"and",14,2233,0.00626959247648903,6.26959247648903
"9562","question","Mother",1.68856947296372,"and",8,1086,0.00736648250460405,7.36648250460405
"9563","question","Mother",1.68856947296372,"or",4,1086,0.00368324125230203,3.68324125230203
"9564","question","Mother",1.69678302532512,"and",8,1326,0.00603318250377074,6.03318250377074
"9565","question","Mother",1.69678302532512,"or",3,1326,0.00226244343891403,2.26244343891403
"9566","question","Mother",1.69952087611225,"and",17,1420,0.0119718309859155,11.9718309859155
"9567","question","Mother",1.69952087611225,"or",1,1420,0.000704225352112676,0.704225352112676
"9568","question","Mother",1.70225872689938,"and",6,495,0.0121212121212121,12.1212121212121
"9569","question","Mother",1.70499657768652,"and",44,2547,0.0172752257557911,17.2752257557911
"9570","question","Mother",1.70499657768652,"or",4,2547,0.00157047506870828,1.57047506870828
"9571","question","Mother",1.70773442847365,"and",24,2056,0.0116731517509728,11.6731517509728
"9572","question","Mother",1.71047227926078,"and",3,938,0.00319829424307036,3.19829424307036
"9573","question","Mother",1.71047227926078,"or",2,938,0.00213219616204691,2.13219616204691
"9574","question","Mother",1.71594798083504,"and",37,1563,0.0236724248240563,23.6724248240563
"9575","question","Mother",1.71594798083504,"or",2,1563,0.00127959053103007,1.27959053103007
"9576","question","Mother",1.71868583162218,"or",1,137,0.0072992700729927,7.2992700729927
"9577","question","Mother",1.72142368240931,"and",12,866,0.0138568129330254,13.8568129330254
"9578","question","Mother",1.72142368240931,"or",1,866,0.00115473441108545,1.15473441108545
"9579","question","Mother",1.72416153319644,"and",14,1175,0.0119148936170213,11.9148936170213
"9580","question","Mother",1.72416153319644,"or",2,1175,0.00170212765957447,1.70212765957447
"9581","question","Mother",1.72689938398357,"and",29,3457,0.00838877639571883,8.38877639571883
"9582","question","Mother",1.72689938398357,"or",5,3457,0.00144634075788256,1.44634075788256
"9583","question","Mother",1.7296372347707,"and",2,136,0.0147058823529412,14.7058823529412
"9584","question","Mother",1.73237508555784,"or",1,104,0.00961538461538462,9.61538461538462
"9585","question","Mother",1.73511293634497,"and",10,2618,0.00381970970206264,3.81970970206264
"9586","question","Mother",1.73511293634497,"or",3,2618,0.00114591291061879,1.14591291061879
"9587","question","Mother",1.7378507871321,"and",1,127,0.0078740157480315,7.8740157480315
"9588","question","Mother",1.74058863791923,"and",28,1486,0.018842530282638,18.842530282638
"9589","question","Mother",1.74058863791923,"or",1,1486,0.000672947510094213,0.672947510094213
"9590","question","Mother",1.7460643394935,"and",10,1212,0.00825082508250825,8.25082508250825
"9591","question","Mother",1.74880219028063,"or",1,280,0.00357142857142857,3.57142857142857
"9592","question","Mother",1.75,"and",35,7045,0.0049680624556423,4.9680624556423
"9593","question","Mother",1.75,"or",8,7045,0.00113555713271824,1.13555713271824
"9594","question","Mother",1.75273785078713,"and",1,173,0.00578034682080925,5.78034682080925
"9595","question","Mother",1.75273785078713,"or",1,173,0.00578034682080925,5.78034682080925
"9596","question","Mother",1.75547570157426,"and",27,2661,0.0101465614430665,10.1465614430665
"9597","question","Mother",1.75547570157426,"or",1,2661,0.000375798571965427,0.375798571965427
"9598","question","Mother",1.7582135523614,"and",4,993,0.0040281973816717,4.0281973816717
"9599","question","Mother",1.7582135523614,"or",1,993,0.00100704934541793,1.00704934541793
"9600","question","Mother",1.76095140314853,"and",10,903,0.0110741971207087,11.0741971207087
"9601","question","Mother",1.76368925393566,"and",2,78,0.0256410256410256,25.6410256410256
"9602","question","Mother",1.76642710472279,"and",1,197,0.0050761421319797,5.07614213197969
"9603","question","Mother",1.76916495550992,"and",11,1238,0.00888529886914378,8.88529886914378
"9604","question","Mother",1.76916495550992,"or",4,1238,0.00323101777059774,3.23101777059774
"9605","question","Mother",1.77190280629706,"and",8,1835,0.00435967302452316,4.35967302452316
"9606","question","Mother",1.77190280629706,"or",2,1835,0.00108991825613079,1.08991825613079
"9607","question","Mother",1.77464065708419,"and",3,864,0.00347222222222222,3.47222222222222
"9608","question","Mother",1.77464065708419,"or",1,864,0.00115740740740741,1.15740740740741
"9609","question","Mother",1.77737850787132,"and",17,934,0.0182012847965739,18.2012847965739
"9610","question","Mother",1.77737850787132,"or",4,934,0.00428265524625268,4.28265524625268
"9611","question","Mother",1.78011635865845,"and",5,854,0.00585480093676815,5.85480093676815
"9612","question","Mother",1.78011635865845,"or",3,854,0.00351288056206089,3.51288056206089
"9613","question","Mother",1.78285420944559,"and",31,2875,0.0107826086956522,10.7826086956522
"9614","question","Mother",1.78285420944559,"or",7,2875,0.00243478260869565,2.43478260869565
"9615","question","Mother",1.78559206023272,"and",12,1316,0.00911854103343465,9.11854103343465
"9616","question","Mother",1.79106776180698,"and",2,461,0.00433839479392625,4.33839479392625
"9617","question","Mother",1.79928131416838,"or",1,104,0.00961538461538462,9.61538461538462
"9618","question","Mother",1.80201916495551,"and",11,1827,0.0060207991242474,6.0207991242474
"9619","question","Mother",1.80201916495551,"or",2,1827,0.00109469074986316,1.09469074986316
"9620","question","Mother",1.80475701574264,"and",20,2275,0.00879120879120879,8.79120879120879
"9621","question","Mother",1.80475701574264,"or",5,2275,0.0021978021978022,2.1978021978022
"9622","question","Mother",1.80749486652977,"and",8,1445,0.0055363321799308,5.5363321799308
"9623","question","Mother",1.80749486652977,"or",4,1445,0.0027681660899654,2.7681660899654
"9624","question","Mother",1.81023271731691,"and",17,2013,0.00844510680576254,8.44510680576254
"9625","question","Mother",1.81023271731691,"or",3,2013,0.0014903129657228,1.4903129657228
"9626","question","Mother",1.8184462696783,"and",83,5787,0.0143424917919475,14.3424917919475
"9627","question","Mother",1.8184462696783,"or",17,5787,0.00293761880076032,2.93761880076032
"9628","question","Mother",1.82118412046543,"and",7,1049,0.00667302192564347,6.67302192564347
"9629","question","Mother",1.82118412046543,"or",1,1049,0.000953288846520496,0.953288846520496
"9630","question","Mother",1.82392197125257,"and",14,937,0.0149413020277481,14.9413020277481
"9631","question","Mother",1.82392197125257,"or",2,937,0.00213447171824973,2.13447171824973
"9632","question","Mother",1.8266598220397,"and",25,2991,0.00835840855901037,8.35840855901037
"9633","question","Mother",1.8266598220397,"or",2,2991,0.000668672684720829,0.668672684720829
"9634","question","Mother",1.83333333333333,"and",33,5219,0.00632305039279555,6.32305039279555
"9635","question","Mother",1.83333333333333,"or",4,5219,0.000766430350641885,0.766430350641885
"9636","question","Mother",1.84702258726899,"and",2,581,0.00344234079173838,3.44234079173838
"9637","question","Mother",1.84702258726899,"or",1,581,0.00172117039586919,1.72117039586919
"9638","question","Mother",1.84976043805613,"and",13,2438,0.00533223954060705,5.33223954060705
"9639","question","Mother",1.84976043805613,"or",8,2438,0.00328137817883511,3.28137817883511
"9640","question","Mother",1.85249828884326,"and",21,2298,0.00913838120104439,9.13838120104439
"9641","question","Mother",1.85249828884326,"or",7,2298,0.0030461270670148,3.0461270670148
"9642","question","Mother",1.85797399041752,"and",30,1408,0.0213068181818182,21.3068181818182
"9643","question","Mother",1.85797399041752,"or",2,1408,0.00142045454545455,1.42045454545455
"9644","question","Mother",1.86071184120465,"and",1,704,0.00142045454545455,1.42045454545455
"9645","question","Mother",1.86071184120465,"or",1,704,0.00142045454545455,1.42045454545455
"9646","question","Mother",1.86344969199179,"and",11,1309,0.00840336134453781,8.40336134453782
"9647","question","Mother",1.86344969199179,"or",1,1309,0.000763941940412529,0.763941940412529
"9648","question","Mother",1.86618754277892,"and",35,3137,0.0111571565189672,11.1571565189672
"9649","question","Mother",1.86618754277892,"or",10,3137,0.00318775900541919,3.18775900541919
"9650","question","Mother",1.87440109514031,"and",22,3290,0.00668693009118541,6.68693009118541
"9651","question","Mother",1.87440109514031,"or",6,3290,0.00182370820668693,1.82370820668693
"9652","question","Mother",1.87713894592745,"and",1,55,0.0181818181818182,18.1818181818182
"9653","question","Mother",1.88261464750171,"and",20,1390,0.0143884892086331,14.3884892086331
"9654","question","Mother",1.88261464750171,"or",2,1390,0.00143884892086331,1.43884892086331
"9655","question","Mother",1.88535249828884,"and",11,1564,0.00703324808184143,7.03324808184143
"9656","question","Mother",1.88535249828884,"or",3,1564,0.00191815856777494,1.91815856777494
